Drug,SOC_ABBREV,event_count,total_drug_reports,total_event_report,total_reports
Prilocaine,Nerv,207,777,369711,2398539
Prilocaine,Preg,4,777,20629,2398539
Prilocaine,Prod,4,777,20547,2398539
Prilocaine,Psych,40,777,234508,2398539
Prilocaine,Renal,3,777,54496,2398539
Prilocaine,Repro,2,777,45896,2398539
Prilocaine,Resp,47,777,144266,2398539
Prilocaine,Skin,158,777,342793,2398539
Prilocaine,Vasc,46,777,78716,2398539
Primidone,Blood,24,695,71008,2398539
Primidone,Card,10,695,85175,2398539
Primidone,Cong,74,695,13078,2398539
Primidone,Ear,15,695,19592,2398539
Primidone,Endo,4,695,8562,2398539
Primidone,Eye,35,695,75573,2398539
Primidone,Gastr,76,695,384857,2398539
Primidone,Hepat,5,695,39495,2398539
Primidone,Immun,2,695,44496,2398539
Primidone,Infec,3,695,119417,2398539
Primidone,Metab,7,695,66918,2398539
Primidone,Musc,34,695,127857,2398539
Primidone,Neopl,3,695,30949,2398539
Primidone,Nerv,246,695,369711,2398539
Primidone,Preg,5,695,20629,2398539
Primidone,Prod,3,695,20547,2398539
Primidone,Psych,68,695,234508,2398539
Primidone,Renal,10,695,54496,2398539
Primidone,Repro,12,695,45896,2398539
Primidone,Resp,9,695,144266,2398539
Primidone,Skin,39,695,342793,2398539
Primidone,Vasc,11,695,78716,2398539
Primula,Cong,2,6,13078,2398539
Primula,Gastr,3,6,384857,2398539
Primula,Nerv,1,6,369711,2398539
Pristinamycin,Blood,3,22,71008,2398539
Pristinamycin,Card,1,22,85175,2398539
Pristinamycin,Ear,2,22,19592,2398539
Pristinamycin,Eye,2,22,75573,2398539
Pristinamycin,Gastr,3,22,384857,2398539
Pristinamycin,Infec,5,22,119417,2398539
Pristinamycin,Musc,2,22,127857,2398539
Pristinamycin,Nerv,2,22,369711,2398539
Pristinamycin,Renal,1,22,54496,2398539
Pristinamycin,Skin,1,22,342793,2398539
Probenecid,Blood,6,91,71008,2398539
Probenecid,Cong,1,91,13078,2398539
Probenecid,Eye,3,91,75573,2398539
Probenecid,Gastr,17,91,384857,2398539
Probenecid,Hepat,2,91,39495,2398539
Probenecid,Immun,1,91,44496,2398539
Probenecid,Infec,9,91,119417,2398539
Probenecid,Metab,4,91,66918,2398539
Probenecid,Musc,1,91,127857,2398539
Probenecid,Neopl,2,91,30949,2398539
Probenecid,Nerv,8,91,369711,2398539
Probenecid,Psych,5,91,234508,2398539
Probenecid,Renal,6,91,54496,2398539
Probenecid,Repro,3,91,45896,2398539
Probenecid,Resp,2,91,144266,2398539
Probenecid,Skin,20,91,342793,2398539
Probenecid,Vasc,1,91,78716,2398539
Probucol,Blood,2,49,71008,2398539
Probucol,Card,1,49,85175,2398539
Probucol,Ear,1,49,19592,2398539
Probucol,Eye,1,49,75573,2398539
Probucol,Gastr,12,49,384857,2398539
Probucol,Hepat,2,49,39495,2398539
Probucol,Musc,3,49,127857,2398539
Probucol,Nerv,10,49,369711,2398539
Probucol,Psych,3,49,234508,2398539
Probucol,Repro,2,49,45896,2398539
Probucol,Resp,1,49,144266,2398539
Probucol,Skin,10,49,342793,2398539
Probucol,Vasc,1,49,78716,2398539
Procainamide,Blood,8,110,71008,2398539
Procainamide,Card,7,110,85175,2398539
Procainamide,Cong,2,110,13078,2398539
Procainamide,Gastr,6,110,384857,2398539
Procainamide,Hepat,2,110,39495,2398539
Procainamide,Immun,1,110,44496,2398539
Procainamide,Infec,5,110,119417,2398539
Procainamide,Metab,1,110,66918,2398539
Procainamide,Musc,32,110,127857,2398539
Procainamide,Nerv,8,110,369711,2398539
Procainamide,Preg,1,110,20629,2398539
Procainamide,Psych,12,110,234508,2398539
Procainamide,Renal,1,110,54496,2398539
Procainamide,Resp,8,110,144266,2398539
Procainamide,Skin,12,110,342793,2398539
Procainamide,Vasc,4,110,78716,2398539
Procaine,Blood,2,48,71008,2398539
Procaine,Card,5,48,85175,2398539
Procaine,Ear,1,48,19592,2398539
Procaine,Eye,3,48,75573,2398539
Procaine,Gastr,12,48,384857,2398539
Procaine,Immun,1,48,44496,2398539
Procaine,Infec,1,48,119417,2398539
Procaine,Musc,2,48,127857,2398539
Procaine,Nerv,12,48,369711,2398539
Procaine,Psych,1,48,234508,2398539
Procaine,Renal,1,48,54496,2398539
Procaine,Resp,1,48,144266,2398539
Procaine,Skin,1,48,342793,2398539
Procaine,Vasc,5,48,78716,2398539
Procarbazine,Blood,28,192,71008,2398539
Procarbazine,Card,7,192,85175,2398539
Procarbazine,Gastr,8,192,384857,2398539
Procarbazine,Hepat,22,192,39495,2398539
Procarbazine,Immun,5,192,44496,2398539
Procarbazine,Infec,18,192,119417,2398539
Procarbazine,Metab,2,192,66918,2398539
Procarbazine,Musc,4,192,127857,2398539
Procarbazine,Neopl,12,192,30949,2398539
Procarbazine,Nerv,12,192,369711,2398539
Procarbazine,Preg,1,192,20629,2398539
Procarbazine,Psych,10,192,234508,2398539
Procarbazine,Renal,3,192,54496,2398539
Procarbazine,Repro,1,192,45896,2398539
Procarbazine,Resp,18,192,144266,2398539
Procarbazine,Skin,38,192,342793,2398539
Procarbazine,Vasc,3,192,78716,2398539
Prochlorperazine,Blood,26,2598,71008,2398539
Prochlorperazine,Card,53,2598,85175,2398539
Prochlorperazine,Cong,51,2598,13078,2398539
Prochlorperazine,Ear,21,2598,19592,2398539
Prochlorperazine,Endo,7,2598,8562,2398539
Prochlorperazine,Eye,163,2598,75573,2398539
Prochlorperazine,Gastr,363,2598,384857,2398539
Prochlorperazine,Hepat,57,2598,39495,2398539
Prochlorperazine,Immun,31,2598,44496,2398539
Prochlorperazine,Infec,25,2598,119417,2398539
Prochlorperazine,Metab,30,2598,66918,2398539
Prochlorperazine,Musc,193,2598,127857,2398539
Prochlorperazine,Nerv,863,2598,369711,2398539
Prochlorperazine,Preg,13,2598,20629,2398539
Prochlorperazine,Prod,6,2598,20547,2398539
Prochlorperazine,Psych,272,2598,234508,2398539
Prochlorperazine,Renal,30,2598,54496,2398539
Prochlorperazine,Repro,23,2598,45896,2398539
Prochlorperazine,Resp,97,2598,144266,2398539
Prochlorperazine,Skin,237,2598,342793,2398539
Prochlorperazine,Vasc,37,2598,78716,2398539
Procyclidine,Blood,20,1325,71008,2398539
Procyclidine,Card,56,1325,85175,2398539
Procyclidine,Cong,16,1325,13078,2398539
Procyclidine,Ear,6,1325,19592,2398539
Procyclidine,Endo,5,1325,8562,2398539
Procyclidine,Eye,50,1325,75573,2398539
Procyclidine,Gastr,100,1325,384857,2398539
Procyclidine,Hepat,12,1325,39495,2398539
Procyclidine,Immun,5,1325,44496,2398539
Procyclidine,Infec,15,1325,119417,2398539
Procyclidine,Metab,40,1325,66918,2398539
Procyclidine,Musc,91,1325,127857,2398539
Procyclidine,Neopl,3,1325,30949,2398539
Procyclidine,Nerv,341,1325,369711,2398539
Procyclidine,Preg,12,1325,20629,2398539
Procyclidine,Prod,2,1325,20547,2398539
Procyclidine,Psych,361,1325,234508,2398539
Procyclidine,Renal,28,1325,54496,2398539
Procyclidine,Repro,19,1325,45896,2398539
Procyclidine,Resp,46,1325,144266,2398539
Procyclidine,Skin,53,1325,342793,2398539
Procyclidine,Vasc,44,1325,78716,2398539
Proflavine,Gastr,2,2,384857,2398539
Progesterone,Blood,2,1658,71008,2398539
Progesterone,Card,24,1658,85175,2398539
Progesterone,Cong,18,1658,13078,2398539
Progesterone,Ear,13,1658,19592,2398539
Progesterone,Eye,28,1658,75573,2398539
Progesterone,Gastr,238,1658,384857,2398539
Progesterone,Hepat,6,1658,39495,2398539
Progesterone,Immun,19,1658,44496,2398539
Progesterone,Infec,20,1658,119417,2398539
Progesterone,Metab,17,1658,66918,2398539
Progesterone,Musc,70,1658,127857,2398539
Progesterone,Neopl,13,1658,30949,2398539
Progesterone,Nerv,284,1658,369711,2398539
Progesterone,Preg,36,1658,20629,2398539
Progesterone,Prod,56,1658,20547,2398539
Progesterone,Psych,259,1658,234508,2398539
Progesterone,Renal,16,1658,54496,2398539
Progesterone,Repro,250,1658,45896,2398539
Progesterone,Resp,55,1658,144266,2398539
Progesterone,Skin,194,1658,342793,2398539
Progesterone,Vasc,40,1658,78716,2398539
Proguanil,Blood,59,2859,71008,2398539
Proguanil,Card,55,2859,85175,2398539
Proguanil,Cong,15,2859,13078,2398539
Proguanil,Ear,24,2859,19592,2398539
Proguanil,Eye,78,2859,75573,2398539
Proguanil,Gastr,786,2859,384857,2398539
Proguanil,Hepat,19,2859,39495,2398539
Proguanil,Immun,29,2859,44496,2398539
Proguanil,Infec,87,2859,119417,2398539
Proguanil,Metab,62,2859,66918,2398539
Proguanil,Musc,66,2859,127857,2398539
Proguanil,Neopl,6,2859,30949,2398539
Proguanil,Nerv,348,2859,369711,2398539
Proguanil,Preg,31,2859,20629,2398539
Proguanil,Prod,7,2859,20547,2398539
Proguanil,Psych,438,2859,234508,2398539
Proguanil,Renal,43,2859,54496,2398539
Proguanil,Repro,19,2859,45896,2398539
Proguanil,Resp,130,2859,144266,2398539
Proguanil,Skin,525,2859,342793,2398539
Proguanil,Vasc,32,2859,78716,2398539
Proline,Blood,3,626,71008,2398539
Proline,Card,22,626,85175,2398539
Proline,Eye,1,626,75573,2398539
Proline,Gastr,154,626,384857,2398539
Proline,Hepat,11,626,39495,2398539
Proline,Immun,17,626,44496,2398539
Proline,Infec,170,626,119417,2398539
Proline,Metab,40,626,66918,2398539
Proline,Musc,13,626,127857,2398539
Proline,Nerv,52,626,369711,2398539
Proline,Preg,6,626,20629,2398539
Proline,Prod,8,626,20547,2398539
Proline,Psych,12,626,234508,2398539
Proline,Renal,4,626,54496,2398539
Proline,Repro,1,626,45896,2398539
Proline,Resp,31,626,144266,2398539
Proline,Skin,59,626,342793,2398539
Proline,Vasc,22,626,78716,2398539
Prolintane,Card,1,15,85175,2398539
Prolintane,Eye,1,15,75573,2398539
Prolintane,Gastr,1,15,384857,2398539
Prolintane,Nerv,5,15,369711,2398539
Prolintane,Psych,3,15,234508,2398539
Prolintane,Resp,1,15,144266,2398539
Prolintane,Skin,3,15,342793,2398539
Promazine,Blood,32,228,71008,2398539
Promazine,Card,5,228,85175,2398539
Promazine,Cong,9,228,13078,2398539
Promazine,Ear,3,228,19592,2398539
Promazine,Endo,1,228,8562,2398539
Promazine,Eye,6,228,75573,2398539
Promazine,Gastr,9,228,384857,2398539
Promazine,Hepat,12,228,39495,2398539
Promazine,Immun,3,228,44496,2398539
Promazine,Infec,3,228,119417,2398539
Promazine,Metab,4,228,66918,2398539
Promazine,Musc,17,228,127857,2398539
Promazine,Neopl,1,228,30949,2398539
Promazine,Nerv,44,228,369711,2398539
Promazine,Preg,2,228,20629,2398539
Promazine,Psych,27,228,234508,2398539
Promazine,Renal,6,228,54496,2398539
Promazine,Repro,8,228,45896,2398539
Promazine,Resp,4,228,144266,2398539
Promazine,Skin,22,228,342793,2398539
Promazine,Vasc,10,228,78716,2398539
Promethazine,Blood,17,1904,71008,2398539
Promethazine,Card,49,1904,85175,2398539
Promethazine,Cong,67,1904,13078,2398539
Promethazine,Ear,15,1904,19592,2398539
Promethazine,Endo,2,1904,8562,2398539
Promethazine,Eye,64,1904,75573,2398539
Promethazine,Gastr,217,1904,384857,2398539
Promethazine,Hepat,22,1904,39495,2398539
Promethazine,Immun,49,1904,44496,2398539
Promethazine,Infec,26,1904,119417,2398539
Promethazine,Metab,24,1904,66918,2398539
Promethazine,Musc,72,1904,127857,2398539
Promethazine,Neopl,1,1904,30949,2398539
Promethazine,Nerv,472,1904,369711,2398539
Promethazine,Preg,19,1904,20629,2398539
Promethazine,Prod,12,1904,20547,2398539
Promethazine,Psych,381,1904,234508,2398539
Promethazine,Renal,23,1904,54496,2398539
Promethazine,Repro,15,1904,45896,2398539
Promethazine,Resp,107,1904,144266,2398539
Promethazine,Skin,210,1904,342793,2398539
Promethazine,Vasc,40,1904,78716,2398539
Propafenone,Blood,4,319,71008,2398539
Propafenone,Card,53,319,85175,2398539
Propafenone,Ear,4,319,19592,2398539
Propafenone,Endo,1,319,8562,2398539
Propafenone,Eye,13,319,75573,2398539
Propafenone,Gastr,47,319,384857,2398539
Propafenone,Hepat,14,319,39495,2398539
Propafenone,Immun,2,319,44496,2398539
Propafenone,Infec,2,319,119417,2398539
Propafenone,Metab,4,319,66918,2398539
Propafenone,Musc,13,319,127857,2398539
Propafenone,Neopl,4,319,30949,2398539
Propafenone,Nerv,73,319,369711,2398539
Propafenone,Prod,2,319,20547,2398539
Propafenone,Psych,27,319,234508,2398539
Propafenone,Renal,3,319,54496,2398539
Propafenone,Repro,1,319,45896,2398539
Propafenone,Resp,17,319,144266,2398539
Propafenone,Skin,28,319,342793,2398539
Propafenone,Vasc,7,319,78716,2398539
Propamidine,Card,1,34,85175,2398539
Propamidine,Eye,17,34,75573,2398539
Propamidine,Gastr,1,34,384857,2398539
Propamidine,Immun,3,34,44496,2398539
Propamidine,Infec,1,34,119417,2398539
Propamidine,Nerv,2,34,369711,2398539
Propamidine,Resp,5,34,144266,2398539
Propamidine,Skin,4,34,342793,2398539
Propantheline,Blood,6,239,71008,2398539
Propantheline,Card,8,239,85175,2398539
Propantheline,Cong,1,239,13078,2398539
Propantheline,Ear,3,239,19592,2398539
Propantheline,Eye,10,239,75573,2398539
Propantheline,Gastr,33,239,384857,2398539
Propantheline,Hepat,2,239,39495,2398539
Propantheline,Immun,3,239,44496,2398539
Propantheline,Infec,4,239,119417,2398539
Propantheline,Metab,2,239,66918,2398539
Propantheline,Musc,18,239,127857,2398539
Propantheline,Neopl,2,239,30949,2398539
Propantheline,Nerv,53,239,369711,2398539
Propantheline,Prod,8,239,20547,2398539
Propantheline,Psych,24,239,234508,2398539
Propantheline,Renal,8,239,54496,2398539
Propantheline,Repro,5,239,45896,2398539
Propantheline,Resp,14,239,144266,2398539
Propantheline,Skin,29,239,342793,2398539
Propantheline,Vasc,6,239,78716,2398539
Propiverine,Card,13,220,85175,2398539
Propiverine,Cong,1,220,13078,2398539
Propiverine,Ear,1,220,19592,2398539
Propiverine,Endo,1,220,8562,2398539
Propiverine,Eye,13,220,75573,2398539
Propiverine,Gastr,53,220,384857,2398539
Propiverine,Immun,1,220,44496,2398539
Propiverine,Infec,2,220,119417,2398539
Propiverine,Metab,5,220,66918,2398539
Propiverine,Musc,2,220,127857,2398539
Propiverine,Nerv,44,220,369711,2398539
Propiverine,Psych,49,220,234508,2398539
Propiverine,Renal,4,220,54496,2398539
Propiverine,Repro,1,220,45896,2398539
Propiverine,Resp,6,220,144266,2398539
Propiverine,Skin,20,220,342793,2398539
Propiverine,Vasc,4,220,78716,2398539
Propofol,Blood,33,4044,71008,2398539
Propofol,Card,489,4044,85175,2398539
Propofol,Cong,7,4044,13078,2398539
Propofol,Ear,9,4044,19592,2398539
Propofol,Endo,10,4044,8562,2398539
Propofol,Eye,99,4044,75573,2398539
Propofol,Gastr,162,4044,384857,2398539
Propofol,Hepat,62,4044,39495,2398539
Propofol,Immun,254,4044,44496,2398539
Propofol,Infec,60,4044,119417,2398539
Propofol,Metab,170,4044,66918,2398539
Propofol,Musc,239,4044,127857,2398539
Propofol,Nerv,1013,4044,369711,2398539
Propofol,Preg,25,4044,20629,2398539
Propofol,Prod,1,4044,20547,2398539
Propofol,Psych,121,4044,234508,2398539
Propofol,Renal,75,4044,54496,2398539
Propofol,Repro,4,4044,45896,2398539
Propofol,Resp,430,4044,144266,2398539
Propofol,Skin,320,4044,342793,2398539
Propofol,Vasc,461,4044,78716,2398539
Propranolol,Blood,65,6450,71008,2398539
Propranolol,Card,378,6450,85175,2398539
Propranolol,Cong,36,6450,13078,2398539
Propranolol,Ear,89,6450,19592,2398539
Propranolol,Endo,16,6450,8562,2398539
Propranolol,Eye,497,6450,75573,2398539
Propranolol,Gastr,744,6450,384857,2398539
Propranolol,Hepat,33,6450,39495,2398539
Propranolol,Immun,47,6450,44496,2398539
Propranolol,Infec,188,6450,119417,2398539
Propranolol,Metab,120,6450,66918,2398539
Propranolol,Musc,186,6450,127857,2398539
Propranolol,Neopl,24,6450,30949,2398539
Propranolol,Nerv,1015,6450,369711,2398539
Propranolol,Preg,41,6450,20629,2398539
Propranolol,Prod,23,6450,20547,2398539
Propranolol,Psych,960,6450,234508,2398539
Propranolol,Renal,53,6450,54496,2398539
Propranolol,Repro,133,6450,45896,2398539
Propranolol,Resp,376,6450,144266,2398539
Propranolol,Skin,1056,6450,342793,2398539
Propranolol,Vasc,370,6450,78716,2398539
Propyl Hydroxybenzoate,Gastr,3,17,384857,2398539
Propyl Hydroxybenzoate,Musc,1,17,127857,2398539
Propyl Hydroxybenzoate,Nerv,4,17,369711,2398539
Propyl Hydroxybenzoate,Skin,8,17,342793,2398539
Propyl Hydroxybenzoate,Vasc,1,17,78716,2398539
Propylene Glycol,Eye,2,31,75573,2398539
Propylene Glycol,Gastr,6,31,384857,2398539
Propylene Glycol,Immun,2,31,44496,2398539
Propylene Glycol,Infec,1,31,119417,2398539
Propylene Glycol,Musc,1,31,127857,2398539
Propylene Glycol,Nerv,3,31,369711,2398539
Propylene Glycol,Prod,1,31,20547,2398539
Propylene Glycol,Skin,15,31,342793,2398539
Propyliodone,Immun,1,10,44496,2398539
Propyliodone,Psych,2,10,234508,2398539
Propyliodone,Resp,5,10,144266,2398539
Propyliodone,Skin,1,10,342793,2398539
Propyliodone,Vasc,1,10,78716,2398539
Propylthiouracil,Blood,71,387,71008,2398539
Propylthiouracil,Card,3,387,85175,2398539
Propylthiouracil,Cong,15,387,13078,2398539
Propylthiouracil,Endo,6,387,8562,2398539
Propylthiouracil,Eye,4,387,75573,2398539
Propylthiouracil,Gastr,22,387,384857,2398539
Propylthiouracil,Hepat,32,387,39495,2398539
Propylthiouracil,Immun,12,387,44496,2398539
Propylthiouracil,Infec,11,387,119417,2398539
Propylthiouracil,Musc,37,387,127857,2398539
Propylthiouracil,Neopl,1,387,30949,2398539
Propylthiouracil,Nerv,20,387,369711,2398539
Propylthiouracil,Preg,2,387,20629,2398539
Propylthiouracil,Psych,18,387,234508,2398539
Propylthiouracil,Renal,18,387,54496,2398539
Propylthiouracil,Repro,3,387,45896,2398539
Propylthiouracil,Resp,23,387,144266,2398539
Propylthiouracil,Skin,75,387,342793,2398539
Propylthiouracil,Vasc,14,387,78716,2398539
Propyphenazone,Card,1,24,85175,2398539
Propyphenazone,Gastr,12,24,384857,2398539
Propyphenazone,Immun,3,24,44496,2398539
Propyphenazone,Metab,2,24,66918,2398539
Propyphenazone,Musc,2,24,127857,2398539
Propyphenazone,Nerv,2,24,369711,2398539
Propyphenazone,Resp,2,24,144266,2398539
Protamine,Blood,3,171,71008,2398539
Protamine,Card,24,171,85175,2398539
Protamine,Eye,1,171,75573,2398539
Protamine,Gastr,2,171,384857,2398539
Protamine,Immun,35,171,44496,2398539
Protamine,Infec,2,171,119417,2398539
Protamine,Metab,3,171,66918,2398539
Protamine,Musc,7,171,127857,2398539
Protamine,Nerv,21,171,369711,2398539
Protamine,Preg,3,171,20629,2398539
Protamine,Psych,3,171,234508,2398539
Protamine,Renal,2,171,54496,2398539
Protamine,Resp,19,171,144266,2398539
Protamine,Skin,18,171,342793,2398539
Protamine,Vasc,28,171,78716,2398539
Protease,Endo,4,59,8562,2398539
Protease,Eye,1,59,75573,2398539
Protease,Gastr,14,59,384857,2398539
Protease,Hepat,1,59,39495,2398539
Protease,Infec,4,59,119417,2398539
Protease,Metab,1,59,66918,2398539
Protease,Musc,4,59,127857,2398539
Protease,Nerv,10,59,369711,2398539
Protease,Psych,2,59,234508,2398539
Protease,Renal,2,59,54496,2398539
Protease,Repro,1,59,45896,2398539
Protease,Resp,8,59,144266,2398539
Protease,Skin,1,59,342793,2398539
Protease,Vasc,6,59,78716,2398539
Protein C,Blood,7,102,71008,2398539
Protein C,Card,17,102,85175,2398539
Protein C,Gastr,5,102,384857,2398539
Protein C,Immun,6,102,44496,2398539
Protein C,Infec,4,102,119417,2398539
Protein C,Metab,1,102,66918,2398539
Protein C,Musc,1,102,127857,2398539
Protein C,Nerv,21,102,369711,2398539
Protein C,Prod,1,102,20547,2398539
Protein C,Repro,1,102,45896,2398539
Protein C,Resp,10,102,144266,2398539
Protein C,Skin,13,102,342793,2398539
Protein C,Vasc,15,102,78716,2398539
Protein S,Blood,6,92,71008,2398539
Protein S,Card,17,92,85175,2398539
Protein S,Gastr,4,92,384857,2398539
Protein S,Immun,6,92,44496,2398539
Protein S,Infec,2,92,119417,2398539
Protein S,Metab,1,92,66918,2398539
Protein S,Musc,1,92,127857,2398539
Protein S,Nerv,20,92,369711,2398539
Protein S,Resp,10,92,144266,2398539
Protein S,Skin,11,92,342793,2398539
Protein S,Vasc,14,92,78716,2398539
Proteolytic Enzymes Purified,Card,5,17,85175,2398539
Proteolytic Enzymes Purified,Immun,1,17,44496,2398539
Proteolytic Enzymes Purified,Infec,1,17,119417,2398539
Proteolytic Enzymes Purified,Nerv,3,17,369711,2398539
Proteolytic Enzymes Purified,Skin,3,17,342793,2398539
Proteolytic Enzymes Purified,Vasc,4,17,78716,2398539
Prothionamide,Blood,1,19,71008,2398539
Prothionamide,Ear,1,19,19592,2398539
Prothionamide,Gastr,3,19,384857,2398539
Prothionamide,Hepat,1,19,39495,2398539
Prothionamide,Infec,1,19,119417,2398539
Prothionamide,Musc,1,19,127857,2398539
Prothionamide,Nerv,6,19,369711,2398539
Prothionamide,Renal,2,19,54496,2398539
Prothionamide,Resp,1,19,144266,2398539
Prothionamide,Skin,2,19,342793,2398539
Protionamide,Endo,3,11,8562,2398539
Protionamide,Gastr,4,11,384857,2398539
Protionamide,Nerv,4,11,369711,2398539
Protirelin,Endo,1,30,8562,2398539
Protirelin,Eye,2,30,75573,2398539
Protirelin,Gastr,6,30,384857,2398539
Protirelin,Immun,4,30,44496,2398539
Protirelin,Musc,1,30,127857,2398539
Protirelin,Nerv,10,30,369711,2398539
Protirelin,Renal,1,30,54496,2398539
Protirelin,Resp,1,30,144266,2398539
Protirelin,Skin,1,30,342793,2398539
Protirelin,Vasc,3,30,78716,2398539
Protriptyline,Blood,4,350,71008,2398539
Protriptyline,Card,15,350,85175,2398539
Protriptyline,Cong,3,350,13078,2398539
Protriptyline,Ear,1,350,19592,2398539
Protriptyline,Endo,1,350,8562,2398539
Protriptyline,Eye,14,350,75573,2398539
Protriptyline,Gastr,42,350,384857,2398539
Protriptyline,Hepat,4,350,39495,2398539
Protriptyline,Metab,5,350,66918,2398539
Protriptyline,Musc,4,350,127857,2398539
Protriptyline,Nerv,36,350,369711,2398539
Protriptyline,Psych,13,350,234508,2398539
Protriptyline,Renal,18,350,54496,2398539
Protriptyline,Repro,8,350,45896,2398539
Protriptyline,Resp,2,350,144266,2398539
Protriptyline,Skin,164,350,342793,2398539
Protriptyline,Vasc,16,350,78716,2398539
Proxymetacaine,Card,3,123,85175,2398539
Proxymetacaine,Ear,1,123,19592,2398539
Proxymetacaine,Eye,55,123,75573,2398539
Proxymetacaine,Gastr,7,123,384857,2398539
Proxymetacaine,Immun,9,123,44496,2398539
Proxymetacaine,Infec,1,123,119417,2398539
Proxymetacaine,Nerv,29,123,369711,2398539
Proxymetacaine,Psych,3,123,234508,2398539
Proxymetacaine,Resp,1,123,144266,2398539
Proxymetacaine,Skin,10,123,342793,2398539
Proxymetacaine,Vasc,4,123,78716,2398539
Prucalopride,Blood,1,559,71008,2398539
Prucalopride,Card,28,559,85175,2398539
Prucalopride,Ear,3,559,19592,2398539
Prucalopride,Endo,8,559,8562,2398539
Prucalopride,Eye,13,559,75573,2398539
Prucalopride,Gastr,167,559,384857,2398539
Prucalopride,Hepat,1,559,39495,2398539
Prucalopride,Immun,3,559,44496,2398539
