Drug,chembl_id,Similar drug,Similar chembl id,SMILES,InChI Key,ATC Classifications
Sapropterin,CHEMBL1201774,SAPROPTERIN DIHYDROCHLORIDE,CHEMBL1201775,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1.Cl.Cl,RKSUYBCOVNCALL-NTVURLEBSA-N,Unknown
Sapropterin,CHEMBL1201774,,CHEMBL270788,CC(O)C(O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,FNKQXYHWGSIFBK-NHTYNGABSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL5306604,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1CC(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,IRHXGOXEBNJUSN-VLNAPGSISA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL4575419,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1CC(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-ZIMYYZQPSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL3350205,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-LGNPKSKSSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL3350201,CC(C)(C)NC(=O)[C@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-RAJLFYKPSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL1626453,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-KUIYVKTLSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL1354734,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,IRHXGOXEBNJUSN-OMGRJGNGSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL405969,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-JCGRDUAUSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL438376,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-YTVNLCGNSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL83506,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-NSVAWXKESA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL296480,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-LINFGICFSA-N,Unknown
Saquinavir,CHEMBL114,SAQUINAVIR MESYLATE,CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,IRHXGOXEBNJUSN-YOXDLBRISA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL3706529,CC(C)(CO)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,SQCJGICLIMLWFB-UGJKXSETSA-N,Unknown
Saquinavir,CHEMBL114,,CHEMBL3706525,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)c1ccc2ccccc2n1,ROBIWNSFIUPVJO-UGJKXSETSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL4528156,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,QGJUIPDUBHWZPV-CIRWUFKWSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3542376,N#C[C@@H]1C[C@@H]2C[C@@H]2N1[14C](=O)[14C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-HERGMUBKSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3348933,N#C[C@H]1C[C@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-CBQDJPGYSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114072,N#C[C@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-CKDDXEBPSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114071,N#C[C@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-UYSAFFCTSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114070,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-CVDMPPCVSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114069,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-KHZSEGOJSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114068,N#C[C@H]1C[C@H]2C[C@H]2N1C(=O)[C@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-KJYYUUBBSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL3114067,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-HXVSPFRTSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL2298396,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](C1)C[C@](O)(C3)C2,QGJUIPDUBHWZPV-YGHIAVHYSA-N,Unknown
Saxagliptin,CHEMBL385517,SAXAGLIPTIN,CHEMBL2103745,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O,AFNTWHMDBNQQPX-NHKADLRUSA-N,A10BH03
Saxagliptin,CHEMBL385517,SAXAGLIPTIN HYDROCHLORIDE,CHEMBL1201743,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,TUAZNHHHYVBVBR-NHKADLRUSA-N,Unknown
Saxagliptin,CHEMBL385517,,CHEMBL458743,N#C[C@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-GZOFXQHWSA-N,Unknown
Selegiline,CHEMBL972,,CHEMBL5194110,C#CCN([11CH3])[C@H](C)Cc1ccccc1,MEZLKOACVSPNER-BOGPEQETSA-N,Unknown
Selegiline,CHEMBL972,,CHEMBL1314409,C#CCN(C)C(C)Cc1ccccc1.Cl,IYETZZCWLLUHIJ-UHFFFAOYSA-N,Unknown
Selegiline,CHEMBL972,SELEGILINE HYDROCHLORIDE,CHEMBL1200904,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,IYETZZCWLLUHIJ-UTONKHPSSA-N,Unknown
Selegiline,CHEMBL972,,CHEMBL16857,C#CCN(C)[C@@H](C)Cc1ccccc1,MEZLKOACVSPNER-LBPRGKRZSA-N,Unknown
Selegiline,CHEMBL972,,CHEMBL8663,C#CCN(C)C(C)Cc1ccccc1,MEZLKOACVSPNER-UHFFFAOYSA-N,Unknown
Selpercatinib,CHEMBL4559134,,CHEMBL5430810,COc1ccc(CN2[C@@H]3C[C@H]2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,XIIOFHFUYBLOLW-ZRZAMGCNSA-N,Unknown
Selumetinib,CHEMBL1614701,SELUMETINIB SULFATE,CHEMBL2105684,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,GRKFGZYYYYISDX-UHFFFAOYSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL5440205,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-VBQSJKFFSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL5407832,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c1C2=O,IPQVTOJGNYVQEO-DMTFLBQBSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL3039209,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-DBHPJPNJSA-N,Unknown
Senna,CHEMBL54481,Sennoside A,CHEMBL2368547,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-KGFNBKMBSA-N,Unknown
Senna,CHEMBL54481,"SENNOSIDE A,B",CHEMBL1644069,O=C(O)c1cc(O)c2c(c1)C([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-LALZNDFESA-N,Unknown
Senna,CHEMBL54481,,CHEMBL1362935,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-GTCVFCFLSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL1356785,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-OVYIKYHGSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL1314924,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(O[C@@H]3OC(CO)C(O)C(O)C3O)c1C2=O,IPQVTOJGNYVQEO-FGFUYMSQSA-N,Unknown
Senna,CHEMBL54481,SENNOSIDE B,CHEMBL445268,O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,IPQVTOJGNYVQEO-AIFLABODSA-N,Unknown
Senna,CHEMBL54481,,CHEMBL5394285,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](O)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,TWOYBHNKDOTXQI-NQDIWKDOSA-N,Unknown
Serine,CHEMBL11298,DEUTARSERINE,CHEMBL4650463,[2H][C@@](N)(CO)C(=O)O,MTCFGRXMJLQNBG-LIIDHCAMSA-N,Unknown
Serine,CHEMBL11298,(D)-SERINE,CHEMBL285123,N[C@H](CO)C(=O)O,MTCFGRXMJLQNBG-UWTATZPHSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL5221702,CN[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-PXAZEXFGSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL5182387,CN[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-KELGLJHESA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL4212624,CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-JSUROZADSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL1788361,CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-LWHGMNCYSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL1415862,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-UHFFFAOYSA-N,Unknown
Sertraline,CHEMBL809,SERTRALINE HYDROCHLORIDE,CHEMBL1709,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,BLFQGGGGFNSJKA-XHXSRVRCSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL252744,CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-SJKOYZFVSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL190573,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-UHFFFAOYSA-N,Unknown
Sertraline,CHEMBL809,,CHEMBL284994,CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,VGKDLMBJGBXTGI-YVEFUNNKSA-N,Unknown
Sevoflurane,CHEMBL1200694,,CHEMBL5394621,FCOC(C(F)(F)F)C(F)(F)[18F],DFEYYRMXOJXZRJ-KWCOIAHCSA-N,Unknown
Sibutramine,CHEMBL1419,,CHEMBL4582428,CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,UNAANXDKBXWMLN-INIZCTEOSA-N,Unknown
Sibutramine,CHEMBL1419,SIBUTRAMINE HYDROCHLORIDE,CHEMBL3989830,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O,KFNNPQDSPLWLCX-UHFFFAOYSA-N,Unknown
Sibutramine,CHEMBL1419,SIBUTRAMINE HYDROCHLORIDE,CHEMBL1200765,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl,UWAOJIWUVCMBAZ-UHFFFAOYSA-N,Unknown
Sildenafil,CHEMBL192,,CHEMBL5276310,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN([11CH3])CC4)ccc3OCC)nc12,BNRNXUUZRGQAQC-KTXUZGJCSA-N,Unknown
Sildenafil,CHEMBL192,SILDENAFIL CITRATE,CHEMBL1737,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,DEIYFTQMQPDXOT-UHFFFAOYSA-N,Unknown
Simeprevir,CHEMBL501849,,CHEMBL5094734,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,JTZZSQYMACOLNN-DKNYXMQZSA-N,Unknown
Simeprevir,CHEMBL501849,,CHEMBL4793751,COc1ccc2c(O[C@H]3C[C@@H]4C(=O)N[C@@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,JTZZSQYMACOLNN-PTHRPEIASA-N,Unknown
Simeprevir,CHEMBL501849,,CHEMBL4761872,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5/C=C\CCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,JTZZSQYMACOLNN-NTMALXAHSA-N,Unknown
Simeprevir,CHEMBL501849,,CHEMBL4287268,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C/CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,JTZZSQYMACOLNN-MEJNTUBHSA-N,Unknown
Simeprevir,CHEMBL501849,SIMEPREVIR SODIUM,CHEMBL3137358,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C.[Na+],LLXQGDWGCCKOQP-MVZLLIIPSA-M,Unknown
Simeprevir,CHEMBL501849,,CHEMBL2036987,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C/CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,JTZZSQYMACOLNN-WALYAIIASA-N,Unknown
Simeprevir,CHEMBL501849,,CHEMBL500771,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1F,PSLAAEZRRNFVSF-INIBMZLISA-N,Unknown
Simvastatin,CHEMBL1064,,CHEMBL3349544,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21,RYMZZMVNJRMUDD-OVOOIQHOSA-N,Unknown
Simvastatin,CHEMBL1064,,CHEMBL1452881,CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-GQEOVNBMSA-N,Unknown
Simvastatin,CHEMBL1064,,CHEMBL1414674,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,RYMZZMVNJRMUDD-UHFFFAOYSA-N,Unknown
Simvastatin,CHEMBL1064,,CHEMBL1314217,CCC(C)(C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-VPFVRSNTSA-N,Unknown
Siponimod,CHEMBL2336071,SIPONIMOD FUMARIC ACID,CHEMBL4298150,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.O=C(O)/C=C/C(=O)O,JNLIKIBISICTMS-PEJBKAKVSA-N,Unknown
Siponimod,CHEMBL2336071,,CHEMBL3188572,CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,KIHYPELVXPAIDH-UHFFFAOYSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL5399701,CO[C@H]1CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,QFJCIRLUMZQUOT-XRDCAIOLSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL4276944,CO[C@@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,QFJCIRLUMZQUOT-RIPNRHRMSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL3560003,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,QFJCIRLUMZQUOT-UHFFFAOYSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1988195,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C1C,QFJCIRLUMZQUOT-ADLMHZFOSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1706754,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(/C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=C/C=C\C=C/1C,QFJCIRLUMZQUOT-BMNKNMIWSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1473145,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](C(C)C[C@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,QFJCIRLUMZQUOT-MTKXUJSSSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1446796,COC1CC2CCC(C)[C@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(/C)C(O)C(OC)C(=O)C(C)CC(C)/C=C\C=C/C=C\1C,QFJCIRLUMZQUOT-YHTQGCQCSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1329171,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)OC([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,QFJCIRLUMZQUOT-DNOIINHISA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL1328768,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,QFJCIRLUMZQUOT-GZKNZQCBSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL4287588,CCO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,GPZGXSFHPLUMHE-JQEUAWNDSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL3544651,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](O)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,RGRYVHKBWYXMGM-ZJTPLFFUSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL3544688,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](O)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O,ZHYGVVKSAGDVDY-QQQXYHJWSA-N,Unknown
Sirolimus,CHEMBL413,,CHEMBL281297,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@H](O)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O,ZHYGVVKSAGDVDY-GFKYDWSBSA-N,Unknown
Sitagliptin,CHEMBL1422,SITAGLIPTIN FUMARATE,CHEMBL5315049,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C\C(=O)O,YRKLLQIZVVYDQY-YLGLLLDBSA-N,Unknown
