Link,Drug Name
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000732499628.zip&amp;agency=MHRA,Sorafenib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000080665977.zip&amp;agency=MHRA,Sorbic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000381439271.zip&amp;agency=MHRA,Sorbitan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000983476404.zip&amp;agency=MHRA,Sorbitol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000103492914.zip&amp;agency=MHRA,Sotalol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000137198000.zip&amp;agency=MHRA,Sotorasib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000445062986.zip&amp;agency=MHRA,Sotrovimab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000628119591.zip&amp;agency=MHRA,Sparfloxacin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000614771615.zip&amp;agency=MHRA,Spartalizumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000147904694.zip&amp;agency=MHRA,Spectinomycin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000890314740.zip&amp;agency=MHRA,Spinacia Oleracea
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000234979796.zip&amp;agency=MHRA,Spiramycin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000101155800.zip&amp;agency=MHRA,Spironolactone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000275238080.zip&amp;agency=MHRA,Stannous Fluoride
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001064354992.zip&amp;agency=MHRA,Stannous Pyrophosphate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001043183864.zip&amp;agency=MHRA,Stanozolol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000379603791.zip&amp;agency=MHRA,Stavudine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000030381327.zip&amp;agency=MHRA,Stellaria Media
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000979461546.zip&amp;agency=MHRA,Sterculia
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000566043104.zip&amp;agency=MHRA,Stiripentol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000765019472.zip&amp;agency=MHRA,Streptodornase
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000634655743.zip&amp;agency=MHRA,Streptokinase
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000257938412.zip&amp;agency=MHRA,Streptomycin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000448985525.zip&amp;agency=MHRA,Streptozocin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000392144413.zip&amp;agency=MHRA,Strontium Acetate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000702991043.zip&amp;agency=MHRA,Strontium Chloride
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000000059667.zip&amp;agency=MHRA,Strontium Ranelate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000306526829.zip&amp;agency=MHRA,Styrax Benzoin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000854267305.zip&amp;agency=MHRA,Succimer
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000970264419.zip&amp;agency=MHRA,Succinic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000396917798.zip&amp;agency=MHRA,Sucralfate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000273800696.zip&amp;agency=MHRA,Sucroferric Oxyhydroxide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000293251470.zip&amp;agency=MHRA,Sucrose
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001065174337.zip&amp;agency=MHRA,Sufentanil
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000383106372.zip&amp;agency=MHRA,Sugammadex
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000634283078.zip&amp;agency=MHRA,Sulbactam
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000065277597.zip&amp;agency=MHRA,Sulbenicillin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000924185237.zip&amp;agency=MHRA,Sulconazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001050453962.zip&amp;agency=MHRA,Sulfabenzamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000603255742.zip&amp;agency=MHRA,Sulfadoxine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000296442518.zip&amp;agency=MHRA,Sulfaguanidine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000389169004.zip&amp;agency=MHRA,Sulfametopyrazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000593935581.zip&amp;agency=MHRA,Sulfanilamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000853983702.zip&amp;agency=MHRA,Sulindac
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000103331765.zip&amp;agency=MHRA,Sulphacetamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000027474293.zip&amp;agency=MHRA,Sulphadiazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000008581923.zip&amp;agency=MHRA,Sulphadimethoxine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000824653003.zip&amp;agency=MHRA,Sulphadimidine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000983836452.zip&amp;agency=MHRA,Sulphafurazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000176546075.zip&amp;agency=MHRA,Sulphamerazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000168194172.zip&amp;agency=MHRA,Sulphamethizole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000790463349.zip&amp;agency=MHRA,Sulphamethoxazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000333865979.zip&amp;agency=MHRA,Sulphamethoxydiazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000714567853.zip&amp;agency=MHRA,Sulphamethoxypyridazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000840873952.zip&amp;agency=MHRA,Sulphaphenazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001048901411.zip&amp;agency=MHRA,Sulphasalazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000498607600.zip&amp;agency=MHRA,Sulphathiazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000695828108.zip&amp;agency=MHRA,Sulphinpyrazone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000092277786.zip&amp;agency=MHRA,Sulphur
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000000856397.zip&amp;agency=MHRA,Sulphur Hexafluoride
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001009374945.zip&amp;agency=MHRA,Sulpiride
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000206355090.zip&amp;agency=MHRA,Sultamicillin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000575906369.zip&amp;agency=MHRA,Sulthiame
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000948038265.zip&amp;agency=MHRA,Sumatriptan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000446419749.zip&amp;agency=MHRA,Sunitinib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000414559665.zip&amp;agency=MHRA,Suprofen
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000696604626.zip&amp;agency=MHRA,Susoctocog Alfa
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000177382542.zip&amp;agency=MHRA,Sutimlimab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000870502298.zip&amp;agency=MHRA,Suxamethonium
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000709862127.zip&amp;agency=MHRA,Suxethonium
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001025754320.zip&amp;agency=MHRA,Swertia
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000796070240.zip&amp;agency=MHRA,Tacalcitol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000547605466.zip&amp;agency=MHRA,Tacrine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000662566342.zip&amp;agency=MHRA,Tacrolimus
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000569956039.zip&amp;agency=MHRA,Tadalafil
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000729026156.zip&amp;agency=MHRA,Tafamidis
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000049726604.zip&amp;agency=MHRA,Tafasitamab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000992406801.zip&amp;agency=MHRA,Tafluprost
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000239955689.zip&amp;agency=MHRA,Tagraxofusp
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000869252819.zip&amp;agency=MHRA,Talampicillin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000693941198.zip&amp;agency=MHRA,Talazoparib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000074714939.zip&amp;agency=MHRA,Talquetamab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000427515986.zip&amp;agency=MHRA,Tamoxifen
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000383896486.zip&amp;agency=MHRA,Tamsulosin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000854329525.zip&amp;agency=MHRA,Tanacetum
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000945327292.zip&amp;agency=MHRA,Tannic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000503150533.zip&amp;agency=MHRA,Tapentadol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000403468251.zip&amp;agency=MHRA,Tartaric Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000753391702.zip&amp;agency=MHRA,Tartrazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000388225362.zip&amp;agency=MHRA,Taurine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001062781524.zip&amp;agency=MHRA,Tazarotene
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000718879649.zip&amp;agency=MHRA,Tazobactam
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000795398856.zip&amp;agency=MHRA,Tebentafusp
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000375313062.zip&amp;agency=MHRA,Technetium (99m Tc) Etarfolatide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000706740632.zip&amp;agency=MHRA,Technetium-99m
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000465954206.zip&amp;agency=MHRA,Technetium-99m Diethylenetriaminepentaacetate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000893391766.zip&amp;agency=MHRA,Tedizolid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000396362735.zip&amp;agency=MHRA,Teduglutide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000249032229.zip&amp;agency=MHRA,Tegafur
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000457550341.zip&amp;agency=MHRA,Tegaserod
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000396732913.zip&amp;agency=MHRA,Teicoplanin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000947954448.zip&amp;agency=MHRA,Telaprevir
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000205784542.zip&amp;agency=MHRA,Telbivudine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000371454752.zip&amp;agency=MHRA,Telithromycin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000242709825.zip&amp;agency=MHRA,Telmisartan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000601521881.zip&amp;agency=MHRA,Telotristat
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000116370228.zip&amp;agency=MHRA,Temazepam
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000484611837.zip&amp;agency=MHRA,Temocillin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000902146759.zip&amp;agency=MHRA,Temoporfin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000074391081.zip&amp;agency=MHRA,Temozolomide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000460774550.zip&amp;agency=MHRA,Temsirolimus
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000841044839.zip&amp;agency=MHRA,Tenecteplase
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000184997745.zip&amp;agency=MHRA,Teniposide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000562784134.zip&amp;agency=MHRA,Tenofovir
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000231483968.zip&amp;agency=MHRA,Tenofovir Alafenamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000979030306.zip&amp;agency=MHRA,Tenoxicam
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001058761779.zip&amp;agency=MHRA,Tepotinib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000948695657.zip&amp;agency=MHRA,Terazosin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000956286512.zip&amp;agency=MHRA,Terbinafine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000248217703.zip&amp;agency=MHRA,Terbutaline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000716297385.zip&amp;agency=MHRA,Terfenadine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000020435428.zip&amp;agency=MHRA,Teriflunomide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000226754417.zip&amp;agency=MHRA,Teriparatide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000826084914.zip&amp;agency=MHRA,Terizidone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000295084621.zip&amp;agency=MHRA,Terlipressin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000792290731.zip&amp;agency=MHRA,Terodiline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001032164866.zip&amp;agency=MHRA,Terpin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000518965158.zip&amp;agency=MHRA,Terpineol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000242441056.zip&amp;agency=MHRA,Testosterone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000111516162.zip&amp;agency=MHRA,Tetrabenazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000860810526.zip&amp;agency=MHRA,Tetracaine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000369357125.zip&amp;agency=MHRA,Tetracosactide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000188949408.zip&amp;agency=MHRA,Tetracycline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000921681414.zip&amp;agency=MHRA,Tetrakis Copper Tetrafluoroborate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000394267376.zip&amp;agency=MHRA,Tetramethylthiuram Monosulphide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000023168823.zip&amp;agency=MHRA,Tetrofosmin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000355574401.zip&amp;agency=MHRA,Tezacaftor
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000686902005.zip&amp;agency=MHRA,Tezepelumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000755401601.zip&amp;agency=MHRA,Thalidomide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000795330472.zip&amp;agency=MHRA,Thallium
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000238901076.zip&amp;agency=MHRA,"Theobroma,Prepared"
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000015418720.zip&amp;agency=MHRA,Theophylline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000935981076.zip&amp;agency=MHRA,Thiabendazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000545111048.zip&amp;agency=MHRA,Thiacetazone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000864970071.zip&amp;agency=MHRA,Thiamazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000014356994.zip&amp;agency=MHRA,Thiethylperazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000308967610.zip&amp;agency=MHRA,Thioctic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000948171767.zip&amp;agency=MHRA,Thioguanine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000545703331.zip&amp;agency=MHRA,Thiomersal
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000401711566.zip&amp;agency=MHRA,Thiopental
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000455908844.zip&amp;agency=MHRA,Thioridazine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000036354152.zip&amp;agency=MHRA,Thiotepa
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000150742201.zip&amp;agency=MHRA,Thiram
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000244211477.zip&amp;agency=MHRA,Threonine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000486688863.zip&amp;agency=MHRA,Thrombin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000068287835.zip&amp;agency=MHRA,Thymol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000182452112.zip&amp;agency=MHRA,Thymus
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000837790626.zip&amp;agency=MHRA,Tiagabine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000232439338.zip&amp;agency=MHRA,Tianeptine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000659329262.zip&amp;agency=MHRA,Tiaprofenic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000371738895.zip&amp;agency=MHRA,Tibolone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000665245279.zip&amp;agency=MHRA,Ticagrelor
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000945712867.zip&amp;agency=MHRA,Ticarcillin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000130651208.zip&amp;agency=MHRA,Ticlopidine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000942882767.zip&amp;agency=MHRA,Tigecycline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001068187246.zip&amp;agency=MHRA,Tilactase
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000515613252.zip&amp;agency=MHRA,Tildrakizumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000519013759.zip&amp;agency=MHRA,Tiludronic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000982274349.zip&amp;agency=MHRA,Timolol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000213780949.zip&amp;agency=MHRA,Tinidazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000649391958.zip&amp;agency=MHRA,Tinzaparin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001061269792.zip&amp;agency=MHRA,Tioconazole
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000498205984.zip&amp;agency=MHRA,Tiopronin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000732649572.zip&amp;agency=MHRA,Tiotropium Bromide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000713413698.zip&amp;agency=MHRA,Tipiracil
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000157459081.zip&amp;agency=MHRA,Tipranavir
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000011498865.zip&amp;agency=MHRA,Tirbanibulin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000154866424.zip&amp;agency=MHRA,Tirofiban
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000734813430.zip&amp;agency=MHRA,Tirzepatide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000071354345.zip&amp;agency=MHRA,Tisagenlecleucel
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000724484677.zip&amp;agency=MHRA,Titanium Dioxide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000244193510.zip&amp;agency=MHRA,Titanium Peroxide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000098152605.zip&amp;agency=MHRA,Titanium Tannate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000441717480.zip&amp;agency=MHRA,Tivozanib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000817226183.zip&amp;agency=MHRA,Tixagevimab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000566761632.zip&amp;agency=MHRA,Tizanidine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000222305541.zip&amp;agency=MHRA,Tobramycin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000148520099.zip&amp;agency=MHRA,Tocilizumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000974430603.zip&amp;agency=MHRA,Tofacitinib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000720561492.zip&amp;agency=MHRA,Tofenacin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000422181222.zip&amp;agency=MHRA,Tolazamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000223159641.zip&amp;agency=MHRA,Tolbutamide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000080836773.zip&amp;agency=MHRA,Tolcapone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000129632711.zip&amp;agency=MHRA,Tolfenamic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000717335918.zip&amp;agency=MHRA,Tolmetin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000587782694.zip&amp;agency=MHRA,Tolnaftate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000590277832.zip&amp;agency=MHRA,Tolonium Chloride
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001054465250.zip&amp;agency=MHRA,Tolperisone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000053301613.zip&amp;agency=MHRA,Tolterodine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000053472335.zip&amp;agency=MHRA,Tolvaptan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001007394921.zip&amp;agency=MHRA,Topiramate
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000404166212.zip&amp;agency=MHRA,Topotecan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001033689437.zip&amp;agency=MHRA,Torasemide
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000635110823.zip&amp;agency=MHRA,Toremifene
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001029621844.zip&amp;agency=MHRA,Trabectedin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000467102065.zip&amp;agency=MHRA,Tralokinumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000933225008.zip&amp;agency=MHRA,Tramadol
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000636227340.zip&amp;agency=MHRA,Tramazoline
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000663044164.zip&amp;agency=MHRA,Trametinib
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000512138598.zip&amp;agency=MHRA,Trandolapril
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000873654416.zip&amp;agency=MHRA,Tranexamic Acid
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000101481543.zip&amp;agency=MHRA,Tranylcypromine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000816754009.zip&amp;agency=MHRA,Trastuzumab
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000401700308.zip&amp;agency=MHRA,Trastuzumab Deruxtecan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000341502077.zip&amp;agency=MHRA,Trastuzumab Emtansine
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000759126068.zip&amp;agency=MHRA,Travoprost
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000186439817.zip&amp;agency=MHRA,Trazodone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000459158739.zip&amp;agency=MHRA,Treosulfan
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000632692793.zip&amp;agency=MHRA,Treprostinil
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000454877055.zip&amp;agency=MHRA,Tretinoin
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_001007690879.zip&amp;agency=MHRA,Triamcinolone
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000263903321.zip&amp;agency=MHRA,Triamterene
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000044886832.zip&amp;agency=MHRA,Triazolam
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000130271867.zip&amp;agency=MHRA,Tribulus
dap.html?drug=./UK_EXTERNAL/NONCOMBINED/UK_NON_000243918804.zip&amp;agency=MHRA,Trichlorofluoromethane
