Drug,id,name,section
"N,N'-Diphenyl-P-Phenylenediamine",0504010T0,Quinine bisulfate,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0504010V0,Quinine dihydrochloride,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0504010X0,Quinine hydrochloride,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0504010Y0,Quinine sulfate,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",1405020D0,Rabies immunoglobulin,14.5: Immunoglobulins
"N,N'-Diphenyl-P-Phenylenediamine",0604011X0,Raloxifene hydrochloride,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",0205051S0,Ramipril with calcium channel blocker,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",1108020AD,Ranibizumab,11.8: Miscellaneous ophthalmic preparations
"N,N'-Diphenyl-P-Phenylenediamine",0103010S0,Ranitidine bismuth citrate,1.3: Antisecretory drugs and mucosal protectants
"N,N'-Diphenyl-P-Phenylenediamine",0103010T0,Ranitidine hydrochloride,1.3: Antisecretory drugs and mucosal protectants
"N,N'-Diphenyl-P-Phenylenediamine",0206030Z0,Ranolazine,"2.6: Nitrates, calcium-channel blockers & other antianginal drugs"
"N,N'-Diphenyl-P-Phenylenediamine",0409010Y0,Rasagiline mesilate,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0913205J0,Ready to serve 10g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621B0,Ready to serve 10g GMP protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201E0,Ready to serve 10g protein equivalent (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204F0,Ready to serve 10g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205K0,Ready to serve 10g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206D0,Ready to serve 10g protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913222C0,Ready to serve 10g protein equivalent (0913222),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913225C0,Ready to serve 10g protein equivalent (0913225),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913226C0,Ready to serve 10g protein equivalent (0913226),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913227C0,Ready to serve 10g protein equivalent (0913227),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011I0,Ready to serve 1 - 1.3 kcal/ml m/sk lower energy (0913011),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205L0,Ready to serve 15g GMP protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201F0,Ready to serve 15g protein equivalent (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204G0,Ready to serve 15g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205M0,Ready to serve 15g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206E0,Ready to serve 15g protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913226D0,Ready to serve 15g protein equivalent (0913226),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913621E0,Ready to serve 15g protein equivalent (0913621),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011Q0,Ready to serve 1.5 kcal/ml yoghurt style drink (0913011),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913311H0,Ready to serve 1.5 kcal/ml yoghurt style drink (0913311),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913021A0,Ready to serve 1 kcal/ml milkshake lower energy (0913021),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205S0,Ready to serve 20g GMP protein equivalent,9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206F0,Ready to serve 20g GMP protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913201G0,Ready to serve 20g protein equivalent (0913201),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913204H0,Ready to serve 20g protein equivalent (0913204),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205N0,Ready to serve 20g protein equivalent (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913206G0,Ready to serve 20g protein equivalent (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913141D0,Ready to serve 3.3 kcal/ml higher protein dessert (0913141),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913142C0,Ready to serve 4.5 - 5 kcal/ml energy (fat) liquid (0913142),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913311C0,Ready to serve discontinued dessert (0913311),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913311E0,Ready to serve discontinued juice (0913311),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913431A0,Ready to serve discontinued ketogenic diet (0913431),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913421A0,Ready to serve discontinued  pre-thickened drinks (0913421),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913601A0,Ready to serve disc or non-ACBS cakes (0913601),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913342A0,Ready to serve disc or non ACBS m/sk higher protein (091334),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913104A0,"Ready to serve infant formula, high energy (0913104)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913481A0,Ready to serve non ACBS oil (0913481),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913341A0,Ready to serve non ACBS preparation for surgery ONS(0913341),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913111B0,Ready to serve preterm infant formula (0913111),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913171B0,Ready to serve pre-thickened drink (0913171),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0403040U0,Reboxetine,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",1501010Q0,Remifentanil hydrochloride,15.1: General anaesthesia
"N,N'-Diphenyl-P-Phenylenediamine",0601023R0,Repaglinide,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",1404000AW,Respiratory Syncytial Virus (RSV),14.4: Vaccines and antisera
"N,N'-Diphenyl-P-Phenylenediamine",1310011AA,Retapamulin,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0408010AJ,Retigabine,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503050B0,Ribavirin,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0906025P0,Riboflavin,9.6: Vitamins
"N,N'-Diphenyl-P-Phenylenediamine",0501090Q0,Rifabutin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501090R0,Rifampicin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501090S0,Rifampicin combined preparations,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501070X0,Rifaximin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0503010AG,Rilpivirine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0407041AD,Rimegepant,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",1104010V0,Rimexolone,11.4: Corticosteroids and other anti-inflammatory preparations
"N,N'-Diphenyl-P-Phenylenediamine",0405020T0,Rimonabant,4.5: Drugs used in the treatment of obesity
"N,N'-Diphenyl-P-Phenylenediamine",0902021Y0,Ringers,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",0105030C0,Risankizumab (Crohn's),1.5: Chronic bowel disorders
"N,N'-Diphenyl-P-Phenylenediamine",0606020R0,Risedronate sodium,6.6: Drugs affecting bone metabolism
"N,N'-Diphenyl-P-Phenylenediamine",0402020AA,Risperidone,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",040201030,Risperidone,4.2: Drugs used in psychoses and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",1309000Y0,Ritlecitinib,13.9: Shampoos and other preparations for scalp and hair conditions
"N,N'-Diphenyl-P-Phenylenediamine",0701030S0,Ritodrine hydrochloride,7.1: Drugs used in obstetrics
"N,N'-Diphenyl-P-Phenylenediamine",0503010U0,Ritonavir,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0208020Y0,Rivaroxaban,2.8: Anticoagulants and protamine
"N,N'-Diphenyl-P-Phenylenediamine",0411000E0,Rivastigmine,4.11: Drugs for dementia
"N,N'-Diphenyl-P-Phenylenediamine",0407041R0,Rizatriptan,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0409010H0,Ropinirole hydrochloride,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",1502010R0,Ropivacaine hydrochloride,15.2: Local anaesthesia
"N,N'-Diphenyl-P-Phenylenediamine",0601023S0,Rosiglitazone,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0212000AA,Rosuvastatin calcium,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",0409010Z0,Rotigotine,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0913141A0,RtS 1.4 kcal/ml energy and higher protein liquid (0913141),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011K0,RtS 1.5 - 1.6 kcal/ml milkshake higher protein (0913011),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913061C0,"RtS 1.5 kcal/ml m/sk higher protein, higher energy (0913061)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913051B0,"RtS 1.5kcal/ml m/sk, higher protein, pre-thickened (0913051)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913021B0,RtS 1 kcal/ml milkshake lower energy with fibre (0913021),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011S0,"RtS 2-2.4 kcal/ml m/sk higher protein,higher energy(0913011)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011W0,"RtS  2.4 kcal/ml m/sk lower volume, higher protein (0913011)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913142A0,RtS 2.5 kcal/ml energy (carbohydrate) liquid (0913142),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913011U0,"RtS 2 kcal/ml m/sk high protein, high energy+fibre (0913011)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913141B0,RtS 3.3 - 4 kcal/ml energy with protein liquid (0913141),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913141C0,RtS 3.3 kcal/ml energy and higher protein liquid (0913141),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913381B0,RtS disc condition specific complete infant formula(0913381),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913392A0,RtS discontinued energy (carbohydrate) liquid (0913392),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913391B0,RtS discontinued energy with protein liquid (0913391),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913331A0,RtS discontinued renal failure specific ONS (0913331),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913391C0,RtS disc or non ACBS energy and protein fortifier (0913391),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913103A0,"RtS extensively hydrolysed formula, high energy (0913103)",9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0408010AF,Rufinamide,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0304010AE,Rupatadine fumarate,"3.4: Antihistamines, hyposensitisation and allergic emergencies"
"N,N'-Diphenyl-P-Phenylenediamine",0801050BI,Ruxolitinib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",0205052AE,Sacubitril/valsartan,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",0409010AA,Safinamide,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0908010AU,Sapropterin,9.8: Metabolic disorders
"N,N'-Diphenyl-P-Phenylenediamine",0503010R0,Saquinavir mesylate,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0601023AC,Saxagliptin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0601023AV,Saxagliptin/dapagliflozin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0601023AH,Saxagliptin/metformin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0504020H0,Secnidazole,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",1001030AF,Secukinumab,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0409010T0,Selegiline hydrochloride,4.9: Drugs used in parkinsonism and related disorders
"N,N'-Diphenyl-P-Phenylenediamine",0905050A0,Selenium,9.5: Minerals
"N,N'-Diphenyl-P-Phenylenediamine",1309000S0,Selenium sulfide,13.9: Shampoos and other preparations for scalp and hair conditions
"N,N'-Diphenyl-P-Phenylenediamine",0106020M0,Senna,1.6: Laxatives
"N,N'-Diphenyl-P-Phenylenediamine",0106020V0,Sennosides,1.6: Laxatives
"N,N'-Diphenyl-P-Phenylenediamine",0403030Q0,Sertraline hydrochloride,4.3: Antidepressant drugs
"N,N'-Diphenyl-P-Phenylenediamine",1404000AL,Shingles (H/Z),14.4: Vaccines and antisera
"N,N'-Diphenyl-P-Phenylenediamine",0405020S0,Sibutramine,4.5: Drugs used in the treatment of obesity
"N,N'-Diphenyl-P-Phenylenediamine",0704050Z0,Sildenafil (Erectile Dysfunction),7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0604012V0,Sildenafil (Female Sex Hormone),6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",0205010Y0,Sildenafil(Vasodilator Antihypertensive),2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",2020,Silk Garments,20.20: Silk Garments
"N,N'-Diphenyl-P-Phenylenediamine",1307000Q0,Silver nitrate,13.7: Preparations for warts and calluses
"N,N'-Diphenyl-P-Phenylenediamine",1311060T0,Silver nitrate,"13.11: Skin cleansers,antiseptics and desloughing agents"
"N,N'-Diphenyl-P-Phenylenediamine",1310011Y0,Silver sulfadiazine,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0101010R0,Simeticone,1.1: Dyspepsia and gastro-oesophageal reflux disease
"N,N'-Diphenyl-P-Phenylenediamine",0212000Y0,Simvastatin,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",0212000AC,Simvastatin and ezetimibe,2.12: Lipid-regulating drugs
"N,N'-Diphenyl-P-Phenylenediamine",0802040BB,Siponimod,8.2: Drugs affecting the immune response
"N,N'-Diphenyl-P-Phenylenediamine",0601023X0,Sitagliptin,6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",0205010W0,Sitaxentan sodium,2.5: Hypertension and heart failure
"N,N'-Diphenyl-P-Phenylenediamine",2015,Skin Adhesive  Sterile,"20.15: Skin Adhesive, Sterile"
"N,N'-Diphenyl-P-Phenylenediamine",2014,Skin Closure Strips  Sterile,"20.14: Skin Closure Strips, Sterile"
"N,N'-Diphenyl-P-Phenylenediamine",2380,Skin Fillers And Protectives,23.80: Skin Fillers And Protectives
"N,N'-Diphenyl-P-Phenylenediamine",0108010S0,"Skin protectives,fillers and cleansers",1.8: Stoma care
"N,N'-Diphenyl-P-Phenylenediamine",2385,Skin Protectors,23.85: Skin Protectors
"N,N'-Diphenyl-P-Phenylenediamine",1203040N0,Sodium benzoate,12.3: Drugs acting on the oropharynx
"N,N'-Diphenyl-P-Phenylenediamine",0908010N0,Sodium benzoate,9.8: Metabolic disorders
"N,N'-Diphenyl-P-Phenylenediamine",0902013S0,Sodium bicarbonate,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",0101012B0,Sodium bicarbonate,1.1: Dyspepsia and gastro-oesophageal reflux disease
"N,N'-Diphenyl-P-Phenylenediamine",0902021Q0,Sodium bicarbonate,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",0606020T0,Sodium clodronate,6.6: Drugs affecting bone metabolism
"N,N'-Diphenyl-P-Phenylenediamine",0905021L0,Sodium dihydrogen phosphate dihydrate,9.5: Minerals
"N,N'-Diphenyl-P-Phenylenediamine",0908010P0,Sodium phenylbutyrate,9.8: Metabolic disorders
"N,N'-Diphenyl-P-Phenylenediamine",0902011P0,Sodium polystyrene sulfonate,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",0504050S0,Sodium stibogluconate,5.4: Antiprotozoal drugs
"N,N'-Diphenyl-P-Phenylenediamine",0902011AB,Sodium zirconium cyclosilicate,9.2: Fluids and electrolytes
"N,N'-Diphenyl-P-Phenylenediamine",0704020AB,Solifenacin,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0704010W0,Solifenacin/tamsulosin,7.4: Drugs for genito-urinary disorders
"N,N'-Diphenyl-P-Phenylenediamine",0601011N0,Soluble insulin (Neutral insulin),6.1: Drugs used in diabetes
"N,N'-Diphenyl-P-Phenylenediamine",1311010U0,Solvent ether,"13.11: Skin cleansers,antiseptics and desloughing agents"
"N,N'-Diphenyl-P-Phenylenediamine",0605010AH,Somapacitan,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
"N,N'-Diphenyl-P-Phenylenediamine",0605010AC,Somatorelin,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
"N,N'-Diphenyl-P-Phenylenediamine",0605010AG,Somatrogon,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
"N,N'-Diphenyl-P-Phenylenediamine",0605010S0,Somatropin,"6.5: Hypothalamic and pituitary hormones and anti, oestrogens"
"N,N'-Diphenyl-P-Phenylenediamine",0801050AJ,Sorafenib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",2111,Special Authorisation Guernsey,21.11: Special Authorisation Guernsey
"N,N'-Diphenyl-P-Phenylenediamine",0913181D0,Specialist food replacer 3:1 confectionery (0913181),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913261D0,Specialist food replacer confectionery (0913261),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913261S0,Specialist food replacer savoury snacks (0913261),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",2109,Special Sanction Authorisations,21.9: Special Sanction Authorisations
"N,N'-Diphenyl-P-Phenylenediamine",0202030S0,Spironolactone,2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",0202040T0,Spironolactone with loop diuretics,2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",0202040S0,Spironolactone with thiazides,2.2: Diuretics
"N,N'-Diphenyl-P-Phenylenediamine",0905030M0,Stannous fluoride,9.5: Minerals
"N,N'-Diphenyl-P-Phenylenediamine",0604030T0,Stanozolol,6.4: Sex Hormones
"N,N'-Diphenyl-P-Phenylenediamine",0503010S0,Stavudine,5.3: Antiviral drugs
"N,N'-Diphenyl-P-Phenylenediamine",0408010AG,Stiripentol,4.8: Antiepileptic drugs
"N,N'-Diphenyl-P-Phenylenediamine",2009,Stockinette,20.9: Stockinette
"N,N'-Diphenyl-P-Phenylenediamine",2390,Stoma Caps/Dressings,23.90: Stoma Caps/Dressings
"N,N'-Diphenyl-P-Phenylenediamine",0210020L0,Streptokinase,"2.10: Stable angina, acute coronary syndromes and fibrinolysis"
"N,N'-Diphenyl-P-Phenylenediamine",0501090U0,Streptomycin,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0606020X0,Strontium ranelate,6.6: Drugs affecting bone metabolism
"N,N'-Diphenyl-P-Phenylenediamine",1310020X0,Sulconazole nitrate,13.10: Anti-infective skin preparations
"N,N'-Diphenyl-P-Phenylenediamine",0501080J0,Sulfadiazine,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501080T0,Sulfamethoxypyridazine,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0501080V0,Sulfapyridine,5.1: Antibacterial drugs
"N,N'-Diphenyl-P-Phenylenediamine",0105010E0,Sulfasalazine,1.5: Chronic bowel disorders
"N,N'-Diphenyl-P-Phenylenediamine",1001040P0,Sulfinpyrazone,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",1001010S0,Sulindac,10.1: Drugs used in rheumatic diseases and gout
"N,N'-Diphenyl-P-Phenylenediamine",0407041T0,Sumatriptan succinate,4.7: Analgesics
"N,N'-Diphenyl-P-Phenylenediamine",0801050AM,Sunitinib,8.1: Cytotoxic drugs
"N,N'-Diphenyl-P-Phenylenediamine",2105,Suprapubic Appliances,21.5: Suprapubic Appliances
"N,N'-Diphenyl-P-Phenylenediamine",2270,Suspensory Systems,22.70: Suspensory Systems
"N,N'-Diphenyl-P-Phenylenediamine",0913206H0,Tablet 73g protein equivalent per 100g (0913206),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205P0,Tablets 56g protein equivalent per 100g (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205R0,Tablets 62g protein equivalent per 100g (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913205Q0,Tablets 71g protein equivalent per 100g (0913205),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913281A0,Tablets/capsules micronutrient supplement (0913281),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913282B0,Tablets/capsules micronutrient supplement (0913282),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913284B0,Tablets/capsules micronutrient supplement (0913284),9.13: Oral nutrition
"N,N'-Diphenyl-P-Phenylenediamine",0913541C0,Tablets OTC glucose for diabetic hypo treatment (0913541),9.13: Oral nutrition
