inchi_key,atc_codes,chembl_id,drug_name
ZEWQUBUPAILYHI-UHFFFAOYSA-N,['N05AB06'],CHEMBL422,Trifluoperazine
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,"['L01BC59', 'S01AD02']",CHEMBL1129,Trifluridine
KVJXBPDAXMEYOA-CXANFOAXSA-N,['H02CA01'],CHEMBL1200907,Trilostane
JUNDJWOLDSCTFK-MTZCLOFQSA-N,[],CHEMBL2104765,Trimegestone
ZZHLYYDVIOPZBE-UHFFFAOYSA-N,['R06AD01'],CHEMBL829,Trimeprazine
CHQOEHPMXSHGCL-UHFFFAOYSA-N,['C02BA01'],CHEMBL1201329,Trimetaphan
UHWVSEOVJBQKBE-UHFFFAOYSA-N,['C01EB15'],CHEMBL203266,Trimetazidine
IEDVJHCEMCRBQM-UHFFFAOYSA-N,['J01EA01'],CHEMBL22,Trimethoprim
ZSCDBOWYZJWBIY-UHFFFAOYSA-N,['N06AA06'],CHEMBL644,Trimipramine
CBEQULMOCCWAQT-WOJGMQOQSA-N,['R06AX07'],CHEMBL855,Triprolidine
VXKHXGOKWPXYNA-PGBVPBMZSA-N,['L02AE04'],CHEMBL1201334,Triptorelin
GXPHKUHSUJUWKP-UHFFFAOYSA-N,['A10BG01'],CHEMBL408,Troglitazone
GSEJCLTVZPLZKY-UHFFFAOYSA-N,['D03AX12'],CHEMBL446061,Trolamine
LENZDBCJOHFCAS-UHFFFAOYSA-N,"['B05BB03', 'B05XX02']",CHEMBL1200391,Trometamol
BGDKAVGWHJFAGW-UHFFFAOYSA-N,"['S01FA06', 'S01FA56']",CHEMBL1200604,Tropicamide
ZNRGQMMCGHDTEI-FUNVUKJBSA-N,[],CHEMBL1289230,Tropisetron
OYYDSUSKLWTMMQ-AIZNXBIQSA-N,[],,Trospium
IYVFNTXFRYQLRP-VVSTWUKXSA-N,"['C05CA04', 'C05CA54']",CHEMBL3182320,Troxerutin
IRYJRGCIQBGHIV-UHFFFAOYSA-N,['N03AC02'],CHEMBL695,Troxidone
QIVBCDIJIAJPQS-VIFPVBQESA-N,['N06AX02'],CHEMBL54976,Tryptophan
JFJZZMVDLULRGK-URLMMPGGSA-O,['M03AA02'],CHEMBL339427,Tubocurarine Chloride
SDEAXTCZPQIFQM-UHFFFAOYSA-N,['L01EH03'],CHEMBL3989868,Tucatinib
YREYLAVBNPACJM-UHFFFAOYSA-N,"['R03CC11', 'R03AC11']",CHEMBL1159717,Tulobuterol
NPBWMMRUXMTIRC-UHFFFAOYSA-N,[],,Tyrosinase
OUYCCCASQSFEME-QMMMGPOBSA-N,[],CHEMBL925,Tyrosine
NLJVXZFCYKWXLH-DXTIXLATSA-N,"['S01AA05', 'R02AB02', 'D06AX08']",CHEMBL577736,Tyrothricin
ACTIUHUUMQJHFO-UPTCCGCDSA-N,['C01EB09'],CHEMBL454801,Ubidecarenone
HKDLNTKNLJPAIY-WKWWZUSTSA-N,"['G03XB02', 'G03AD02']",CHEMBL2103846,Ulipristal
FVTWTVQXNAJTQP-UHFFFAOYSA-N,[],CHEMBL1187833,Umeclidinium
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,"['D01AE04', 'D01AE54']",CHEMBL1276010,Undecenoic Acid
WYQFJHHDOKWSHR-MNOVXSKESA-N,['L04AA44'],CHEMBL3622821,Upadacitinib
ISAKRJDGNUQOIC-UHFFFAOYSA-N,[],CHEMBL566,Uracil
XSQUKJJJFZCRTK-UHFFFAOYSA-N,"['D02AE01', 'B05BC02', 'D02AE51']",CHEMBL985,Urea
AQLJVWUFPCUVLO-UHFFFAOYSA-N,[],CHEMBL3184026,Urea Hydrogen Peroxide
ZDRRIRUAESZNIH-BZGUUIOASA-N,[],CHEMBL3249216,Urofollitrophin
QZWHWHNCPFEXLL-UHFFFAOYSA-N,[],CHEMBL290578,Urokinase
RUDATBOHQWOJDD-UZVSRGJWSA-N,['A05AA02'],CHEMBL1551,Ursodeoxycholic Acid
IOOWNWLVCOUUEX-WPRPVWTQSA-N,[],CHEMBL3317857,Vaborbactam
HDOVUKNUBWVHOX-QMMMGPOBSA-N,['J05AB11'],CHEMBL1349,Valaciclovir
LNPDTQAFDNKSHK-UHFFFAOYSA-N,['M01AH03'],CHEMBL865,Valdecoxib
WPVFJKSGQUFQAP-GKAPJAKFSA-N,['J05AB14'],CHEMBL1201314,Valganciclovir
KZSNJWFQEVHDMF-BYPYZUCNSA-N,[],CHEMBL43068,Valine
NIJJYAXOARWZEE-UHFFFAOYSA-N,['N03AG01'],CHEMBL109,Valproic Acid
ACWBQPMHZXGDFX-QFIPXVFZSA-N,['C09CA03'],CHEMBL1069,Valsartan
MYPYJXKWCTUITO-LYRMYLQWSA-N,"['S01AA28', 'A07AA09', 'J01XA01']",CHEMBL262777,Vancomycin
UHTHHESEBZOYNR-UHFFFAOYSA-N,['L01EX04'],CHEMBL24828,Vandetanib
SECKRCOLJRRGGV-UHFFFAOYSA-N,['G04BE09'],CHEMBL1520,Vardenafil
JQSHBVHOMNKWFT-UHFFFAOYSA-N,[],,Varenicline
BGSZAXLLHYERSY-XQIGCQGXSA-N,['M03AC03'],CHEMBL1201219,Vecuronium
JNAHVYVRKWKWKQ-CYBMUJFWSA-N,['L01XK05'],CHEMBL506871,Veliparib
PTFCDOFLOPIGGS-UHFFFAOYSA-N,[],CHEMBL1236970,Velmanase Alfa
FHCUMDQMBHQXKK-CDIODLITSA-N,[],CHEMBL3545062,Velpatasvir
GPXBXXGIAQBQNI-UHFFFAOYSA-N,['L01EC01'],CHEMBL1229517,Vemurafenib
LQBVNQSMGBZMKD-UHFFFAOYSA-N,['L01XX52'],CHEMBL3137309,Venetoclax
PNVNVHUZROJLTJ-UHFFFAOYSA-N,['N06AX16'],CHEMBL637,Venlafaxine
SGTNSNPWRIOYBX-UHFFFAOYSA-N,"['C08DA01', 'C08DA51']",CHEMBL6966,Verapamil
QZFHIXARHDBPBY-UHFFFAOYSA-N,['C01DX22'],CHEMBL4066936,Vericiguat
VBHQKCBVWWUUKN-KZNAEPCWSA-N,['C01BG11'],CHEMBL2111112,Vernakalant
OIRDTQYFTABQOQ-UHTZMRCNSA-N,"['S01AD06', 'J05AB03']",CHEMBL1090,Vidarabine
PJDFLNIOAUIZSL-UHFFFAOYSA-N,['N03AG04'],CHEMBL89598,Vigabatrin
DAFYYTQWSAWIGS-DEOSSOPVSA-N,[],CHEMBL1198857,Vilanterol
SGEGOXDYSFKCPT-UHFFFAOYSA-N,['N06AX24'],CHEMBL439849,Vilazodone
SYOKIDBDQMKNDQ-XWTIBIIYSA-N,['A10BH02'],CHEMBL142703,Vildagliptin
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,['N06AX09'],CHEMBL306700,Viloxazine
JXLYSJRDGCGARV-CFWMRBGOSA-N,['L01CA01'],CHEMBL159,Vinblastine
WYJAPUKIYAZSEM-MOPGFXCFSA-N,['C04AX17'],CHEMBL1892145,Vinburnine
RXPRRQLKFXBCSJ-GIVPXCGWSA-N,['C04AX07'],CHEMBL1165342,Vincamine
OGWKCGZFUXNPDA-XQKSVPLYSA-N,['L01CA02'],CHEMBL90555,Vincristine
HHJUWIANJFBDHT-KOTLKJBCSA-N,[],,Vindesine
NMDYYWFGPIMTKO-KLCPSUAYSA-N,['L01CA05'],CHEMBL2110725,Vinflunine
GBABOYUKABKIAF-IELIFDKJSA-N,['L01CA04'],CHEMBL553025,Vinorelbine
DDNCQMVWWZOMLN-IRLDBZIGSA-N,['N06BX18'],CHEMBL71752,Vinpocetine
BPQMGSKTAYIVFO-UHFFFAOYSA-N,['L01XJ01'],CHEMBL473417,Vismodegib
BICRTLVBTLFLRD-PTWUADNWSA-N,['L04AD03'],CHEMBL5314379,Voclosporin
IJUQCWMZCMFFJP-GQSLRNSLSA-N,[],,Volanesorsen
BCEHBSKCWLPMDN-MGPLVRAMSA-N,['J02AC03'],CHEMBL638,Voriconazole
YQNWZWMKLDQSAC-UHFFFAOYSA-N,['N06AX26'],CHEMBL2104993,Vortioxetine
MZBLZLWXUBZHSL-FZNJKFJKSA-N,[],CHEMBL4474855,Voxilaprevir
PJVWKTKQMONHTI-UHFFFAOYSA-N,['B01AA03'],CHEMBL1464,Warfarin
DXPOSRCHIDYWHW-UHFFFAOYSA-N,['C01CX07'],CHEMBL75753,Xamoterol
FHNFHKCVQCLJFQ-NJFSPNSNSA-N,['V09EX03'],CHEMBL1200685,Xenon Xe 133
MTZBBNMLMNBNJL-UHFFFAOYSA-N,['C03BA10'],CHEMBL517199,Xipamide
HUCJFAOMUPXHDK-UHFFFAOYSA-N,"['S01GA53', 'R01AA07', 'R01AB06', 'S01GA03']",CHEMBL312448,Xylometazoline
BLGXFZZNTVWLAY-SCYLSFHTSA-N,['G04BE04'],CHEMBL15245,Yohimbine
VWQVUPCCIRVNHF-OUBTZVSYSA-N,[],,Yttrium-90
YEEZWCHGZNKEEK-UHFFFAOYSA-N,['R03DC01'],CHEMBL603,Zafirlukast
WREGKURFCTUGRC-POYBYMJQSA-N,['J05AF03'],CHEMBL853,Zalcitabine
HUNXMJYCHXQEGX-UHFFFAOYSA-N,['N05CF03'],CHEMBL1521,Zaleplon
ARAIBEBZBOPLMB-UFGQHTETSA-N,['J05AH01'],CHEMBL222813,Zanamivir
RNOAOAWBMHREKO-QFIPXVFZSA-N,['L01EL03'],CHEMBL3936761,Zanubrutinib
BPKIMPVREBSLAJ-QTBYCLKRSA-N,['N02BG08'],CHEMBL4594214,Ziconotide
HBOMLICNUCNMMY-XLPZGREQSA-N,['J05AF01'],CHEMBL129,Zidovudine
HCHKCACWOHOZIP-UHFFFAOYSA-N,[],CHEMBL1201279,Zinc
FMRLDPWIRHBCCC-UHFFFAOYSA-L,[],,Zinc Carbonate
MVWVFYHBGMAFLY-UHFFFAOYSA-N,['N05AE04'],CHEMBL708,Ziprasidone
XRASPMIURGNCCH-UHFFFAOYSA-N,[],CHEMBL924,Zoledronic Acid
ULSDMUVEXKOYBU-ZDUSSCGKSA-N,['N02CC03'],CHEMBL1185,Zolmitriptan
ZAFYATHCZYHLPB-UHFFFAOYSA-N,['N05CF02'],CHEMBL911,Zolpidem
ZXVNMYWKKDOREA-UHFFFAOYSA-N,['M01AB04'],CHEMBL19490,Zomepirac
UBQNRHZMVUUOMG-UHFFFAOYSA-N,['N03AX15'],CHEMBL750,Zonisamide
GBBSUAFBMRNDJC-UHFFFAOYSA-N,['N05CF01'],CHEMBL135400,Zopiclone
HDOZVRUNCMBHFH-UHFFFAOYSA-N,['N05AX11'],CHEMBL285802,Zotepine
WFPIAZLQTJBIFN-DVZOWYKESA-N,['N05AF05'],CHEMBL53904,Zuclopenthixol
