Drug,Isotope_Atom,atom_chiral_undef,Log P_Xlogp3,Heavy_Atom,Compound Complexity_N/A,bond_chiral_undef,charge,Topological_Polar Surface Area,atom_chiral_def,bond_chiral_def,Molecular Weight_N/A,Weight_Monoisotopic,Covalent_Unit,Count_Hydrogen Bond Acceptor,Count_Hydrogen Bond Donor,Mass_Exact,Count_Rotatable Bond
Sulphur,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.07,31.97207117,1.0,1.0,0.0,31.97207117,0.0
Sulphur Hexafluoride,0.0,0.0,4.2,7.0,62.7,0.0,0.0,1.0,0.0,0.0,146.06,145.96249015,1.0,6.0,0.0,145.96249015,0.0
Sulpiride,0.0,1.0,0.6,23.0,505.0,0.0,0.0,110.0,0.0,0.0,341.4,341.1409274,1.0,6.0,2.0,341.1409274,6.0
Sultamicillin,0.0,0.0,0.7,40.0,1240.0,0.0,0.0,216.0,6.0,0.0,594.7,594.14542089,1.0,11.0,2.0,594.14542089,9.0
Sulthiame,0.0,0.0,0.1,18.0,481.0,0.0,0.0,114.0,0.0,0.0,290.4,290.03949928,1.0,6.0,1.0,290.03949928,2.0
Sumatriptan,0.0,0.0,0.9,20.0,405.0,0.0,0.0,73.6,0.0,0.0,295.4,295.13544809,1.0,4.0,2.0,295.13544809,6.0
Sunitinib,0.0,0.0,2.6,29.0,636.0,0.0,0.0,77.2,0.0,1.0,398.5,398.21180428,1.0,4.0,3.0,398.21180428,7.0
Suprofen,0.0,1.0,3.3,18.0,321.0,0.0,0.0,82.6,0.0,0.0,260.31,260.05071541,1.0,4.0,1.0,260.05071541,4.0
Susoctocog Alfa,,,,,,,,,,,,,,,,,
Sutimlimab,,,,,,,,,,,,,,,,,
Suxamethonium,0.0,0.0,0.6,20.0,284.0,0.0,2.0,52.6,0.0,0.0,290.4,290.22055744,1.0,4.0,0.0,290.22055744,11.0
Suxethonium,0.0,0.0,0.7,22.0,320.0,0.0,2.0,52.6,0.0,0.0,318.45,318.25185757,1.0,4.0,0.0,318.25185757,13.0
Swertia,,,,,,,,,,,,,,,,,
Tacalcitol,0.0,0.0,5.3,30.0,676.0,0.0,0.0,60.7,7.0,2.0,416.6,416.32904526,1.0,3.0,3.0,416.32904526,6.0
Tacrine,0.0,0.0,2.7,15.0,229.0,0.0,0.0,38.9,0.0,0.0,198.26,198.115698455,1.0,2.0,1.0,198.115698455,0.0
Tacrolimus,0.0,0.0,2.7,57.0,1480.0,0.0,0.0,178.0,14.0,2.0,804.0,803.48197664,1.0,12.0,3.0,803.48197664,7.0
Tadalafil,0.0,0.0,2.3,29.0,702.0,0.0,0.0,74.9,2.0,0.0,389.4,389.1375561,1.0,4.0,1.0,389.1375561,1.0
Tafamidis,0.0,0.0,4.2,20.0,371.0,0.0,0.0,63.3,0.0,0.0,308.1,306.9802985,1.0,4.0,1.0,306.9802985,2.0
Tafasitamab,,,,,,,,,,,,,,,,,
Tafluprost,0.0,0.0,4.5,32.0,613.0,0.0,0.0,76.0,4.0,2.0,452.5,452.2374305,1.0,7.0,2.0,452.2374305,13.0
Tagraxofusp,,,,,,,,,,,,,,,,,
Talampicillin,0.0,1.0,2.7,34.0,875.0,0.0,0.0,153.0,4.0,0.0,481.5,481.13075664,1.0,8.0,2.0,481.13075664,6.0
Talazoparib,0.0,0.0,2.3,28.0,654.0,0.0,0.0,84.2,2.0,0.0,380.4,380.11971542,1.0,7.0,2.0,380.11971542,2.0
Talquetamab,,,,,,,,,,,,,,,,,
Tamoxifen,0.0,0.0,7.1,28.0,463.0,0.0,0.0,12.5,0.0,1.0,371.5,371.224914549,1.0,2.0,0.0,371.224914549,8.0
Tamsulosin,0.0,0.0,2.7,28.0,539.0,0.0,0.0,108.0,1.0,0.0,408.5,408.17189317,1.0,7.0,2.0,408.17189317,11.0
Tanacetum,,,,,,,,,,,,,,,,,
Tannic Acid,0.0,0.0,6.2,122.0,3570.0,0.0,0.0,778.0,5.0,0.0,1701.2,1700.1729741,1.0,46.0,25.0,1700.1729741,31.0
Tapentadol,0.0,0.0,3.5,16.0,193.0,0.0,0.0,23.5,2.0,0.0,221.34,221.177964357,1.0,2.0,1.0,221.177964357,5.0
Tartaric Acid,0.0,2.0,-1.9,10.0,134.0,0.0,0.0,115.0,0.0,0.0,150.09,150.01643791,1.0,6.0,4.0,150.01643791,3.0
Tartrazine,0.0,1.0,,34.0,949.0,0.0,0.0,229.0,0.0,0.0,534.4,533.95040307,4.0,12.0,0.0,533.95040307,3.0
Taurine,0.0,0.0,-4.1,7.0,120.0,0.0,0.0,88.8,0.0,0.0,125.15,125.01466426,1.0,4.0,2.0,125.01466426,2.0
Tazarotene,0.0,0.0,4.9,25.0,547.0,0.0,0.0,64.5,0.0,0.0,351.5,351.12930009,1.0,4.0,0.0,351.12930009,5.0
Tazobactam,0.0,0.0,-2.0,20.0,573.0,0.0,0.0,131.0,3.0,0.0,300.29,300.05284067,1.0,7.0,1.0,300.05284067,3.0
Tebentafusp,,,,,,,,,,,,,,,,,
Technetium (99m Tc) Etarfolatide,,,,,,,,,,,,,,,,,
Technetium-99m,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.90625,98.90625,1.0,0.0,0.0,98.90625,0.0
Technetium-99m Diethylenetriaminepentaacetate,,,,,,,,,,,,,,,,,
Tedizolid,0.0,0.0,1.4,27.0,543.0,0.0,0.0,106.0,1.0,0.0,370.3,370.11896652,1.0,8.0,1.0,370.11896652,4.0
Teduglutide,0.0,0.0,-15.2,264.0,9030.0,0.0,0.0,1650.0,38.0,0.0,3752.1,3749.7995395,1.0,60.0,55.0,3750.8028943,126.0
Tegafur,0.0,1.0,-0.3,14.0,316.0,0.0,0.0,58.6,0.0,0.0,200.17,200.05972032,1.0,4.0,1.0,200.05972032,1.0
Tegaserod,0.0,0.0,2.6,22.0,385.0,0.0,0.0,87.8,0.0,1.0,301.39,301.19026037,1.0,3.0,3.0,301.19026037,8.0
Teicoplanin,0.0,1.0,0.5,132.0,3920.0,0.0,0.0,662.0,22.0,0.0,1879.7,1877.556582,1.0,34.0,24.0,1877.556582,20.0
Telaprevir,0.0,0.0,4.2,49.0,1240.0,0.0,0.0,180.0,6.0,0.0,679.8,679.40573244,1.0,8.0,4.0,679.40573244,14.0
Telbivudine,0.0,0.0,-1.2,17.0,381.0,0.0,0.0,99.1,3.0,0.0,242.23,242.09027155,1.0,5.0,3.0,242.09027155,2.0
Telithromycin,0.0,0.0,4.2,58.0,1440.0,0.0,0.0,172.0,13.0,0.0,812.0,811.47314329,1.0,13.0,1.0,811.47314329,11.0
Telmisartan,0.0,0.0,6.9,39.0,831.0,0.0,0.0,72.9,0.0,0.0,514.6,514.23687621,1.0,4.0,1.0,514.23687621,7.0
Telotristat,0.0,0.0,2.1,38.0,790.0,0.0,0.0,142.0,2.0,0.0,546.9,546.1394008,1.0,11.0,3.0,546.1394008,8.0
Temazepam,0.0,1.0,2.2,21.0,434.0,0.0,0.0,52.9,0.0,0.0,300.74,300.0665554,1.0,3.0,1.0,300.0665554,1.0
Temocillin,0.0,1.0,1.1,27.0,700.0,0.0,0.0,187.0,3.0,0.0,414.5,414.05554326,1.0,9.0,3.0,414.05554326,6.0
Temoporfin,0.0,0.0,8.8,52.0,1090.0,0.0,0.0,138.0,0.0,0.0,680.7,680.24235551,1.0,6.0,6.0,680.24235551,4.0
Temozolomide,0.0,0.0,-1.1,14.0,315.0,0.0,0.0,106.0,0.0,0.0,194.15,194.05522346,1.0,5.0,1.0,194.05522346,1.0
Temsirolimus,0.0,0.0,5.6,73.0,2010.0,0.0,0.0,242.0,15.0,4.0,1030.3,1029.60248569,1.0,16.0,4.0,1029.60248569,11.0
Tenecteplase,,,,,,,,,,,,,,,,,
Teniposide,0.0,0.0,1.2,46.0,1090.0,0.0,0.0,189.0,10.0,0.0,656.7,656.15636224,1.0,14.0,3.0,656.15636224,6.0
Tenofovir,0.0,0.0,-1.6,19.0,354.0,0.0,0.0,136.0,1.0,0.0,287.21,287.07834094,1.0,8.0,3.0,287.07834094,5.0
Tenofovir Alafenamide,0.0,0.0,1.9,33.0,680.0,0.0,0.0,143.0,3.0,0.0,476.5,476.19370504,1.0,10.0,2.0,476.19370504,12.0
Tenoxicam,0.0,0.0,1.1,22.0,599.0,0.0,0.0,136.0,0.0,0.0,337.4,337.01909819,1.0,7.0,2.0,337.01909819,2.0
Tepotinib,0.0,0.0,3.4,37.0,880.0,0.0,0.0,94.7,0.0,0.0,492.6,492.22737416,1.0,7.0,0.0,492.22737416,7.0
Terazosin,0.0,1.0,1.4,28.0,544.0,0.0,0.0,103.0,0.0,0.0,387.4,387.1906543,1.0,8.0,1.0,387.1906543,4.0
Terbinafine,0.0,0.0,5.6,22.0,428.0,0.0,0.0,3.2,0.0,1.0,291.4,291.198699802,1.0,1.0,0.0,291.198699802,5.0
Terbutaline,0.0,1.0,0.9,16.0,205.0,0.0,0.0,72.7,0.0,0.0,225.28,225.13649347,1.0,4.0,4.0,225.13649347,4.0
Terfenadine,0.0,1.0,6.6,35.0,582.0,0.0,0.0,43.7,0.0,0.0,471.7,471.313729551,1.0,3.0,2.0,471.313729551,9.0
Teriflunomide,0.0,0.0,3.3,19.0,426.0,0.0,0.0,73.1,0.0,1.0,270.21,270.06161202,1.0,6.0,2.0,270.06161202,2.0
Teriparatide,,,,,,,,,,,,,,,,,
Terizidone,0.0,2.0,-0.2,22.0,441.0,0.0,0.0,101.0,0.0,0.0,302.29,302.10150494,1.0,6.0,2.0,302.10150494,4.0
Terlipressin,0.0,0.0,-5.8,85.0,2380.0,0.0,0.0,563.0,8.0,0.0,1227.4,1226.49609806,1.0,19.0,16.0,1226.49609806,25.0
Terodiline,0.0,1.0,5.0,21.0,261.0,0.0,0.0,12.0,0.0,0.0,281.4,281.214349865,1.0,1.0,1.0,281.214349865,6.0
Terpin,0.0,0.0,1.2,12.0,155.0,0.0,0.0,40.5,0.0,0.0,172.26,172.146329876,1.0,2.0,2.0,172.146329876,1.0
Terpineol,0.0,1.0,1.8,11.0,168.0,0.0,0.0,20.2,0.0,0.0,154.25,154.135765193,1.0,1.0,1.0,154.135765193,1.0
Testosterone,0.0,0.0,3.3,21.0,508.0,0.0,0.0,37.3,6.0,0.0,288.4,288.208930132,1.0,2.0,1.0,288.208930132,0.0
Tetrabenazine,0.0,2.0,2.9,23.0,425.0,0.0,0.0,38.8,0.0,0.0,317.4,317.19909372,1.0,4.0,0.0,317.19909372,4.0
Tetracaine,0.0,0.0,3.7,19.0,249.0,0.0,0.0,41.6,0.0,0.0,264.36,264.183778013,1.0,4.0,1.0,264.183778013,9.0
Tetracosactide,0.0,0.0,-7.9,208.0,6500.0,0.0,0.0,1180.0,22.0,0.0,2933.4,2931.5806412,1.0,41.0,42.0,2932.5839961,96.0
Tetracycline,0.0,0.0,-2.0,32.0,971.0,0.0,0.0,182.0,5.0,0.0,444.4,444.15326573,1.0,9.0,6.0,444.15326573,2.0
Tetrakis Copper Tetrafluoroborate,,,,,,,,,,,,,,,,,
Tetramethylthiuram Monosulphide,0.0,0.0,1.7,11.0,147.0,0.0,0.0,96.0,0.0,0.0,208.4,208.01626191,1.0,3.0,0.0,208.01626191,2.0
Tetrofosmin,0.0,0.0,0.5,24.0,201.0,0.0,0.0,36.9,0.0,0.0,382.5,382.24018375,1.0,4.0,0.0,382.24018375,19.0
Tezacaftor,0.0,0.0,2.9,37.0,858.0,0.0,0.0,113.0,1.0,0.0,520.5,520.18212107,1.0,9.0,4.0,520.18212107,8.0
Tezepelumab,,,,,,,,,,,,,,,,,
Thalidomide,0.0,1.0,0.3,19.0,449.0,0.0,0.0,83.6,0.0,0.0,258.23,258.0640568,1.0,4.0,1.0,258.0640568,1.0
Thallium,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,204.383,204.97443,1.0,0.0,0.0,204.97443,0.0
"Theobroma,Prepared",,,,,,,,,,,,,,,,,
Theophylline,0.0,0.0,0.0,13.0,267.0,0.0,0.0,69.3,0.0,0.0,180.16,180.06472551,1.0,3.0,1.0,180.06472551,0.0
Thiabendazole,0.0,0.0,2.5,14.0,212.0,0.0,0.0,69.8,0.0,0.0,201.25,201.03606841,1.0,3.0,1.0,201.03606841,1.0
Thiacetazone,0.0,0.0,1.0,16.0,285.0,0.0,0.0,112.0,0.0,1.0,236.3,236.07318219,1.0,3.0,3.0,236.07318219,3.0
Thiamazole,0.0,0.0,-0.3,7.0,119.0,0.0,0.0,47.4,0.0,0.0,114.17,114.02516937,1.0,1.0,1.0,114.02516937,0.0
Thiethylperazine,0.0,0.0,5.4,27.0,455.0,0.0,0.0,60.3,0.0,0.0,399.6,399.18029028,1.0,5.0,0.0,399.18029028,6.0
Thioctic Acid,0.0,1.0,1.7,12.0,150.0,0.0,0.0,87.9,0.0,0.0,206.3,206.04352203,1.0,4.0,1.0,206.04352203,5.0
Thioguanine,0.0,0.0,-0.1,11.0,225.0,0.0,0.0,111.0,0.0,0.0,167.19,167.02656635,1.0,2.0,3.0,167.02656635,0.0
Thiomersal,0.0,0.0,,14.0,180.0,0.0,0.0,65.4,0.0,0.0,404.82,405.992739,2.0,3.0,0.0,405.992739,3.0
Thiopental,0.0,1.0,2.9,16.0,308.0,0.0,0.0,90.3,0.0,0.0,242.34,242.10889899,1.0,3.0,2.0,242.10889899,4.0
Thioridazine,0.0,1.0,5.9,25.0,432.0,0.0,0.0,57.1,0.0,0.0,370.6,370.15374118,1.0,4.0,0.0,370.15374118,4.0
Thiotepa,0.0,0.0,0.5,11.0,194.0,0.0,0.0,41.1,0.0,0.0,189.22,189.04895557,1.0,4.0,0.0,189.04895557,3.0
Thiram,0.0,0.0,1.7,12.0,158.0,0.0,0.0,121.0,0.0,0.0,240.4,239.98833309,1.0,4.0,0.0,239.98833309,3.0
Threonine,0.0,0.0,-2.9,8.0,93.3,0.0,0.0,83.6,2.0,0.0,119.12,119.058243149,1.0,4.0,3.0,119.058243149,2.0
Thrombin,,,,,,,,,,,,,,,,,
Thymol,0.0,0.0,3.3,11.0,120.0,0.0,0.0,20.2,0.0,0.0,150.22,150.104465066,1.0,1.0,1.0,150.104465066,1.0
Thymus,,,,,,,,,,,,,,,,,
Tiagabine,0.0,0.0,2.7,25.0,474.0,0.0,0.0,97.0,1.0,0.0,375.6,375.13267139,1.0,5.0,1.0,375.13267139,6.0
Tianeptine,0.0,1.0,1.2,29.0,654.0,0.0,0.0,95.1,0.0,0.0,437.0,436.1223562,1.0,6.0,2.0,436.1223562,8.0
Tiaprofenic Acid,0.0,1.0,3.3,18.0,323.0,0.0,0.0,82.6,0.0,0.0,260.31,260.05071541,1.0,4.0,1.0,260.05071541,4.0
Tibolone,0.0,0.0,2.4,23.0,635.0,0.0,0.0,37.3,6.0,0.0,312.4,312.208930132,1.0,2.0,1.0,312.208930132,1.0
Ticagrelor,0.0,0.0,2.0,36.0,736.0,0.0,0.0,164.0,6.0,0.0,522.6,522.18608089,1.0,12.0,4.0,522.18608089,10.0
Ticarcillin,0.0,0.0,0.8,25.0,640.0,0.0,0.0,178.0,4.0,0.0,384.4,384.04497858,1.0,8.0,3.0,384.04497858,5.0
Ticlopidine,0.0,0.0,3.6,17.0,261.0,0.0,0.0,31.5,0.0,0.0,263.8,263.0535483,1.0,2.0,0.0,263.0535483,2.0
Tigecycline,0.0,0.0,1.1,42.0,1240.0,0.0,0.0,206.0,4.0,0.0,585.6,585.27986322,1.0,11.0,7.0,585.27986322,7.0
Tilactase,0.0,0.0,-2.6,12.0,151.0,0.0,0.0,110.0,5.0,0.0,180.16,180.0633881,1.0,6.0,5.0,180.0633881,1.0
Tildrakizumab,,,,,,,,,,,,,,,,,
Tiludronic Acid,0.0,0.0,-0.3,17.0,324.0,0.0,0.0,140.0,0.0,0.0,318.61,317.9283609,1.0,7.0,4.0,317.9283609,4.0
Timolol,0.0,0.0,1.8,21.0,310.0,0.0,0.0,108.0,1.0,0.0,316.42,316.15691181,1.0,8.0,2.0,316.15691181,7.0
Tinidazole,0.0,0.0,-0.4,16.0,345.0,0.0,0.0,106.0,0.0,0.0,247.27,247.06267708,1.0,5.0,0.0,247.06267708,4.0
Tinzaparin,0.0,20.0,-10.8,70.0,2410.0,0.0,0.0,652.0,0.0,0.0,1134.9,1134.0069961,1.0,38.0,15.0,1134.0069961,21.0
Tinzaparin,0.0,20.0,-10.8,70.0,2410.0,0.0,0.0,652.0,0.0,0.0,1134.9,1134.0069961,1.0,38.0,15.0,1134.0069961,21.0
Tinzaparin,0.0,20.0,-10.8,70.0,2410.0,0.0,0.0,652.0,0.0,0.0,1134.9,1134.0069961,1.0,38.0,15.0,1134.0069961,21.0
Tinzaparin,0.0,20.0,-10.8,70.0,2410.0,0.0,0.0,652.0,0.0,0.0,1134.9,1134.0069961,1.0,38.0,15.0,1134.0069961,21.0
Tinzaparin,0.0,20.0,-10.8,70.0,2410.0,0.0,0.0,652.0,0.0,0.0,1134.9,1134.0069961,1.0,38.0,15.0,1134.0069961,21.0
Tioconazole,0.0,1.0,5.3,23.0,379.0,0.0,0.0,55.3,0.0,0.0,387.7,385.981417,1.0,3.0,0.0,385.981417,6.0
Tiopronin,0.0,1.0,-0.1,10.0,148.0,0.0,0.0,67.4,0.0,0.0,163.2,163.03031432,1.0,4.0,3.0,163.03031432,3.0
Tiotropium Bromide,0.0,0.0,,27.0,564.0,0.0,0.0,116.0,4.0,0.0,472.4,471.01736,2.0,7.0,1.0,471.01736,5.0
Tipiracil,0.0,0.0,-0.7,16.0,404.0,0.0,0.0,85.3,0.0,0.0,242.66,242.0570533,1.0,3.0,3.0,242.0570533,2.0
Tipranavir,0.0,0.0,7.0,42.0,1050.0,0.0,0.0,114.0,2.0,0.0,602.7,602.20622782,1.0,10.0,2.0,602.20622782,11.0
Tirbanibulin,0.0,0.0,2.9,32.0,540.0,0.0,0.0,63.7,0.0,0.0,431.5,431.2208918,1.0,5.0,1.0,431.2208918,9.0
Tirofiban,0.0,0.0,1.4,30.0,579.0,0.0,0.0,113.0,1.0,0.0,440.6,440.23449343,1.0,7.0,3.0,440.23449343,14.0
Tirzepatide,0.0,39.0,-6.8,341.0,11700.0,0.0,0.0,1790.0,0.0,0.0,4813.0,4810.5248574,1.0,70.0,58.0,4812.5315671,163.0
Tisagenlecleucel,,,,,,,,,,,,,,,,,
Titanium Dioxide,0.0,0.0,,3.0,18.3,0.0,0.0,34.1,0.0,0.0,79.866,79.9377699,1.0,2.0,0.0,79.9377699,0.0
Titanium Dioxide,0.0,0.0,,3.0,18.3,0.0,0.0,34.1,0.0,0.0,79.866,79.9377699,1.0,2.0,0.0,79.9377699,0.0
Titanium Peroxide,0.0,0.0,,3.0,18.3,0.0,0.0,34.1,0.0,0.0,79.866,79.9377699,1.0,2.0,0.0,79.9377699,0.0
Titanium Peroxide,0.0,0.0,,3.0,18.3,0.0,0.0,34.1,0.0,0.0,79.866,79.9377699,1.0,2.0,0.0,79.9377699,0.0
Titanium Tannate,,,,,,,,,,,,,,,,,
Tivozanib,0.0,0.0,4.0,32.0,631.0,0.0,0.0,108.0,0.0,0.0,454.9,454.1043974,1.0,7.0,2.0,454.1043974,6.0
Tixagevimab,,,,,,,,,,,,,,,,,
Tizanidine,0.0,0.0,1.1,16.0,300.0,0.0,0.0,90.4,0.0,0.0,253.71,253.0188941,1.0,4.0,2.0,253.0188941,2.0
Tobramycin,0.0,0.0,-6.2,32.0,609.0,0.0,0.0,268.0,14.0,0.0,467.5,467.25912777,1.0,14.0,10.0,467.25912777,6.0
Tocilizumab,,,,,,,,,,,,,,,,,
Tofacitinib,0.0,0.0,1.5,23.0,488.0,0.0,0.0,88.9,2.0,0.0,312.37,312.16985928,1.0,5.0,1.0,312.16985928,3.0
Tofenacin,0.0,1.0,3.3,19.0,237.0,0.0,0.0,21.3,0.0,0.0,255.35,255.162314293,1.0,2.0,1.0,255.162314293,6.0
Tolazamide,0.0,0.0,1.5,21.0,431.0,0.0,0.0,86.9,0.0,0.0,311.4,311.13036271,1.0,4.0,2.0,311.13036271,3.0
Tolbutamide,0.0,0.0,2.3,18.0,354.0,0.0,0.0,83.7,0.0,0.0,270.35,270.10381361,1.0,3.0,2.0,270.10381361,5.0
Tolcapone,0.0,0.0,3.3,20.0,372.0,0.0,0.0,103.0,0.0,0.0,273.24,273.06372245,1.0,5.0,2.0,273.06372245,2.0
Tolfenamic Acid,0.0,0.0,5.2,18.0,298.0,0.0,0.0,49.3,0.0,0.0,261.7,261.0556563,1.0,3.0,2.0,261.0556563,3.0
Tolmetin,0.0,0.0,2.8,19.0,347.0,0.0,0.0,59.3,0.0,0.0,257.28,257.10519334,1.0,3.0,1.0,257.10519334,4.0
Tolnaftate,0.0,0.0,5.5,22.0,386.0,0.0,0.0,44.6,0.0,0.0,307.4,307.10308534,1.0,2.0,0.0,307.10308534,3.0
Tolonium Chloride,0.0,0.0,,20.0,511.0,0.0,0.0,66.7,0.0,0.0,305.8,305.0753464,2.0,4.0,1.0,305.0753464,0.0
Tolperisone,0.0,1.0,3.4,18.0,262.0,0.0,0.0,20.3,0.0,0.0,245.36,245.177964357,1.0,2.0,0.0,245.177964357,4.0
Tolterodine,0.0,0.0,5.6,24.0,340.0,0.0,0.0,23.5,1.0,0.0,325.5,325.240564612,1.0,2.0,1.0,325.240564612,7.0
Tolvaptan,0.0,1.0,4.8,32.0,673.0,0.0,0.0,69.6,0.0,0.0,448.9,448.1553704,1.0,3.0,2.0,448.1553704,3.0
Topiramate,0.0,0.0,-0.8,22.0,556.0,0.0,0.0,124.0,4.0,0.0,339.36,339.0987878,1.0,9.0,1.0,339.0987878,3.0
Topotecan,0.0,0.0,0.5,31.0,867.0,0.0,0.0,103.0,1.0,0.0,421.4,421.16377084,1.0,7.0,2.0,421.16377084,3.0
Torasemide,0.0,0.0,2.7,24.0,518.0,0.0,0.0,109.0,0.0,0.0,348.4,348.12561169,1.0,5.0,3.0,348.12561169,5.0
Toremifene,0.0,0.0,7.2,29.0,483.0,0.0,0.0,12.5,0.0,1.0,406.0,405.1859422,1.0,2.0,0.0,405.1859422,9.0
Trabectedin,0.0,0.0,3.4,54.0,1450.0,0.0,0.0,194.0,7.0,0.0,761.8,761.26183037,1.0,15.0,4.0,761.26183037,4.0
Tralokinumab,,,,,,,,,,,,,,,,,
Tramadol,0.0,0.0,2.6,19.0,282.0,0.0,0.0,32.7,2.0,0.0,263.37,263.18852904,1.0,3.0,1.0,263.18852904,4.0
Tramazoline,0.0,0.0,2.0,16.0,274.0,0.0,0.0,36.4,0.0,0.0,215.29,215.142247555,1.0,1.0,2.0,215.142247555,2.0
Trametinib,0.0,0.0,3.4,37.0,1090.0,0.0,0.0,102.0,0.0,0.0,615.4,615.07788,1.0,6.0,2.0,615.07788,5.0
Trandolapril,0.0,0.0,2.0,31.0,633.0,0.0,0.0,95.9,5.0,0.0,430.5,430.24677219,1.0,6.0,2.0,430.24677219,10.0
Tranexamic Acid,0.0,0.0,-2.0,11.0,139.0,0.0,0.0,63.3,0.0,0.0,157.21,157.110278721,1.0,3.0,2.0,157.110278721,2.0
Tranylcypromine,0.0,0.0,1.5,10.0,116.0,0.0,0.0,26.0,2.0,0.0,133.19,133.089149355,1.0,1.0,1.0,133.089149355,1.0
Trastuzumab,,,,,,,,,,,,,,,,,
Trastuzumab Deruxtecan,,,,,,,,,,,,,,,,,
Trastuzumab Emtansine,0.0,1.0,2.0,67.0,1950.0,0.0,0.0,262.0,8.0,2.0,974.6,973.390986,1.0,14.0,3.0,973.390986,13.0
Travoprost,0.0,0.0,4.1,35.0,693.0,0.0,0.0,96.2,5.0,2.0,500.5,500.23857332,1.0,9.0,3.0,500.23857332,13.0
Trazodone,0.0,0.0,2.8,26.0,611.0,0.0,0.0,42.4,0.0,0.0,371.9,371.151288,1.0,4.0,0.0,371.151288,5.0
Treosulfan,0.0,0.0,-2.2,16.0,345.0,0.0,0.0,144.0,2.0,0.0,278.3,278.01300975,1.0,8.0,2.0,278.01300975,7.0
Treprostinil,0.0,0.0,4.5,28.0,495.0,0.0,0.0,87.0,5.0,0.0,390.5,390.24062418,1.0,5.0,3.0,390.24062418,10.0
Tretinoin,0.0,0.0,6.3,22.0,567.0,0.0,0.0,37.3,0.0,4.0,300.4,300.208930132,1.0,2.0,1.0,300.208930132,5.0
Triamcinolone,0.0,0.0,1.2,28.0,807.0,0.0,0.0,115.0,8.0,0.0,394.4,394.17916674,1.0,7.0,4.0,394.17916674,2.0
Triamterene,0.0,0.0,1.0,19.0,306.0,0.0,0.0,130.0,0.0,0.0,253.26,253.10759338,1.0,7.0,3.0,253.10759338,1.0
Triazolam,0.0,0.0,2.4,23.0,472.0,0.0,0.0,43.1,0.0,0.0,343.2,342.0439018,1.0,3.0,0.0,342.0439018,1.0
Tribulus,0.0,4.0,,22.0,304.0,0.0,0.0,229.0,0.0,0.0,327.29,327.12777926,2.0,10.0,9.0,327.12777926,8.0
Trichlorofluoromethane,0.0,0.0,2.5,5.0,28.4,0.0,0.0,0.0,0.0,0.0,137.36,135.904961,1.0,1.0,0.0,135.904961,0.0
Triclofos,0.0,0.0,0.3,10.0,147.0,0.0,0.0,66.8,0.0,0.0,229.38,227.891279,1.0,4.0,2.0,227.891279,2.0
Triclosan,0.0,0.0,5.0,17.0,252.0,0.0,0.0,29.5,0.0,0.0,289.5,287.951163,1.0,2.0,1.0,287.951163,2.0
Trientine,0.0,0.0,-2.5,10.0,49.7,0.0,0.0,76.1,0.0,0.0,146.23,146.153146591,1.0,4.0,4.0,146.153146591,7.0
Trifarotene,0.0,0.0,6.3,34.0,647.0,0.0,0.0,70.0,0.0,0.0,459.6,459.24095853,1.0,5.0,2.0,459.24095853,8.0
Trifluoperazine,0.0,0.0,5.0,28.0,510.0,0.0,0.0,35.0,0.0,0.0,407.5,407.16430344,1.0,7.0,0.0,407.16430344,4.0
Trifluridine,0.0,0.0,-0.5,20.0,464.0,0.0,0.0,99.1,3.0,0.0,296.2,296.06200594,1.0,8.0,3.0,296.06200594,2.0
Trifolium,,,,,,,,,,,,,,,,,
Trigonella,,,,,,,,,,,,,,,,,
Trilostane,0.0,0.0,2.9,24.0,692.0,0.0,0.0,76.8,8.0,0.0,329.4,329.19909372,1.0,4.0,2.0,329.19909372,0.0
Trimegestone,0.0,0.0,2.6,25.0,700.0,0.0,0.0,54.4,5.0,0.0,342.5,342.21949481,1.0,3.0,1.0,342.21949481,2.0
Trimeprazine,0.0,1.0,4.7,21.0,311.0,0.0,0.0,31.8,0.0,0.0,298.4,298.15036988,1.0,3.0,0.0,298.15036988,4.0
Trimetaphan,0.0,3.0,3.6,26.0,514.0,0.0,1.0,24.6,0.0,0.0,365.5,365.1687596,1.0,1.0,0.0,365.1687596,4.0
Trimetazidine,0.0,0.0,1.0,19.0,259.0,0.0,0.0,43.0,0.0,0.0,266.34,266.16304257,1.0,5.0,1.0,266.16304257,5.0
Trimethoprim,0.0,0.0,0.9,21.0,307.0,0.0,0.0,106.0,0.0,0.0,290.32,290.13789045,1.0,7.0,2.0,290.13789045,5.0
Trimipramine,0.0,1.0,5.8,22.0,317.0,0.0,0.0,6.5,0.0,0.0,294.4,294.209598838,1.0,2.0,0.0,294.209598838,4.0
Triprolidine,0.0,0.0,3.9,21.0,335.0,0.0,0.0,16.1,0.0,1.0,278.4,278.17829871,1.0,2.0,0.0,278.17829871,4.0
Triptorelin,0.0,0.0,-0.3,95.0,2710.0,0.0,0.0,490.0,9.0,0.0,1311.4,1310.63087474,1.0,15.0,17.0,1310.63087474,33.0
Triticum Vulgare,,,,,,,,,,,,,,,,,
